time_s,speed_mps,accel_mps2,jerk_mps3,steering_deg,steering_rate_dps,yaw_rate_rps,front_distance_m,ttc_s,motor_current_a,battery_voltage_v,anomaly_label,event_type
0.0,10.985878375193785,-0.28645468503978166,14.201513000366468,0.0034216681529601685,-2.9618691399502555,0.008436401210697275,26.792856084435513,2.43884514004215,6.455611916899659,12.353467881232875,0,NORMAL
0.1,10.944618290864936,1.1336966149968652,7.6714563055017,-0.29276524584206537,1.0479944968475836,0.02353231173652817,26.558969042465478,2.4266692849976557,6.488544672006438,12.374749191250432,0,NORMAL
0.2,11.204899492520488,1.2478365760605585,-4.337863921206397,0.2130205675224769,4.341146233726325,0.011934067132208268,28.404582932971056,2.53501452216789,6.696813766460284,12.360646486674572,0,NORMAL
0.30000000000000004,11.216276987430014,0.2661238307555858,-4.585530368085179,0.5754640009031996,0.2396907100307924,0.012924538609883589,26.928848872802586,2.4008723128879144,6.314968257351826,12.417780582142923,0,NORMAL
0.4,11.260627794340632,0.33073050244352276,-4.805099418942782,0.26095870952863537,0.10923713416979397,-0.002213599717654274,27.21467610494659,2.416799187574972,6.573174072017219,12.355188929507882,0,NORMAL
0.5,11.320208800525453,-0.6948960530329706,-5.189048626136221,0.5973114277371584,-3.5939186058469796,-0.01903094813450719,26.964690241442245,2.3819958374081067,6.742759583337343,12.384406286120587,0,NORMAL
0.6000000000000001,11.12817161695644,-0.7070792227837215,4.9045072393166675,-0.4578250116407605,-0.9834994481982734,-0.03344772735045878,28.04406281460137,2.520096182904792,6.30652875227302,12.431968308788866,0,NORMAL
0.7000000000000001,11.184466832784462,0.28600539483036286,3.3817738299095343,0.4006115380975037,-1.838080950183264,-0.04002252096925396,27.887304680479797,2.493395983681149,6.257939058880718,12.415740614886795,0,NORMAL
0.8,11.209066004693335,-0.0307244568018146,10.03298615520348,-0.8254412016774133,-0.7635401361749012,-0.014509959419564969,28.758938104283697,2.565685498884749,6.192056451840312,12.348732321175653,0,NORMAL
0.9,11.180606393742226,2.292602625871059,10.571396741780378,0.24790351086252346,9.369127257893242,0.010640750463915216,28.16785986975742,2.5193499241260247,7.378645079105346,12.368359285193966,0,NORMAL
1.0,11.666734429287905,2.083554891554261,-15.71397434449833,1.048384249901235,-0.3294531277187662,0.05817079440434344,26.930116146731905,2.3082822626978765,7.409137514733083,12.354772507750008,0,NORMAL
1.1,11.60342830365825,-0.8501922430286073,-9.226400242840912,0.18201288531877022,-1.7046931884028127,-0.000262832184986698,27.202590602346643,2.3443580544010767,6.686015649312229,12.36347217243034,0,NORMAL
1.2000000000000002,11.478486171743148,0.2382748429860786,9.536355140282454,0.7074456122206725,-2.0908600887717492,-0.009234935675855965,26.640214289000866,2.320882204360858,6.433999757778341,12.349016971203177,0,NORMAL
1.3,11.633679748352616,1.0570787850278835,-1.1950454142393627,-0.23615913243557968,0.9788821127117253,-0.006273337771508113,27.810148242781363,2.3904859721378706,6.880076063926367,12.323722081377563,0,NORMAL
1.4000000000000001,11.69248043591079,-0.0007342398617939672,-5.839341991828044,0.9032220347630175,3.4923043194873435,-0.029502895209808915,26.984727465331133,2.307870225932018,6.00421623411241,12.366337595750288,0,NORMAL
1.5,11.617365989437868,-0.11078961333772522,-0.8053618511994044,0.462301731461889,-4.448860172183007,-0.005803679580316639,27.72414643809942,2.3864399609434113,6.15432467472602,12.344012902246075,0,NORMAL
1.6,11.639752578549162,-0.16180661010167485,6.958213272015376,0.013450000326416078,0.11842063884328402,0.02380672105238014,28.178896805284523,2.4209188825212027,6.002059130318071,12.413336983410268,0,NORMAL
1.7000000000000002,11.609108378970245,1.28085304106535,5.366071499246578,0.4859858592305458,4.397175450890585,0.02409438369214138,27.49481951260538,2.3683833947499275,6.813920825090288,12.350488738200308,0,NORMAL
1.8,11.91194939021597,0.9114076897476409,-12.666360397192452,0.8928850905045331,-4.0286579333962695,0.04999292300693508,26.632638071518084,2.2357917414754245,6.972468025271537,12.379709649537238,0,NORMAL
1.9000000000000001,11.791501765121165,-1.2524190383731408,1.093006291891736,-0.3197457274487082,-1.123237018394555,0.0018120430562397916,27.392170046532584,2.3230433741321765,7.152754811557157,12.313450690884752,0,NORMAL
2.0,11.638259194678618,1.130008948125988,21.321591657220278,0.6682376868256221,4.88542832040322,0.06856011499002043,27.48988535203535,2.3620272492818,6.5827330211007515,12.376142499027946,0,NORMAL
2.1,12.039859498853405,3.0118992930709143,-10.306607393623862,0.6573399366319357,0.8726266978050401,0.022774644332572966,27.141241963988513,2.2542822834912037,7.778014559203172,12.354362775700608,0,NORMAL
2.2,12.206992858145096,-0.9313125305987845,-24.79261341828766,0.8427630263866301,1.1898011651369689,0.062227271845408993,28.652956257387984,2.347257558872851,6.924749355388885,12.333214785519074,0,NORMAL
2.3000000000000003,11.89343329310416,-1.946623390586618,15.26966465338908,0.8953001696593295,0.5226636810674218,-0.006237016223337579,27.51723339022047,2.3136492812529603,7.472655041415552,12.345504211795173,0,NORMAL
2.4000000000000004,11.83224253715479,2.1226204000790316,19.71619169417678,0.9472957626001145,-0.5559791082604976,0.06463127661702325,26.29754628979116,2.2225327284505387,7.44076537355551,12.341639523664053,0,NORMAL
2.5,12.322988920970795,1.996614948248738,-11.737432429787333,0.78410434800723,1.725822880642211,0.050989450640741854,26.99459221410842,2.1905880454189197,7.759428275644867,12.341305849226574,0,NORMAL
2.6,12.237974648212887,-0.22486608587843496,-8.306495621345181,1.2924603387285567,-1.3977661971824533,0.04749565585748129,27.34514622628142,2.2344503083502167,6.484546388455649,12.369272279781834,0,NORMAL
2.7,12.27943049279719,0.33531582397970183,2.4338481424064184,0.5045511085707393,-4.059559097242306,0.025609070122618528,27.28200937490277,2.221765039584346,6.665499825595993,12.398917826577566,0,NORMAL
2.8000000000000003,12.282659895171484,0.26190354260284876,-2.2800610759659854,0.48054851928009545,2.803951803295628,-0.014163292331005982,26.77072909545157,2.179554699383607,6.703672838029278,12.351490693603967,0,NORMAL
