time_s,target,measurement,control,applied_control,error,integral,derivative
0.0,0.3,0.04047272727272727,1.113,1.113,0.3,0.006,15.0
0.02,0.3,0.04684994380165289,0.2158461818181818,0.2158461818181818,0.2595272727272727,0.011190545454545455,-2.0236363636363635
0.04,0.3,0.05590862945995491,0.2959637994049586,0.2959637994049586,0.2531500561983471,0.0162535465785124,-0.3188608264462822
0.06,0.3,0.06408761084311858,0.2808306174969558,0.2808306174969558,0.2440913705400451,0.0211353739893133,-0.45293428291509896
0.08,0.3,0.07177803315488059,0.27557422441657387,0.27557422441657387,0.2359123891568814,0.02585362177245093,-0.40894906915818485
0.1,0.3,0.07898062594886365,0.269849334989415,0.269849334989415,0.22822196684511942,0.030418061109353318,-0.384521115588099
0.12,0.3,0.08573173013878112,0.264635991171594,0.264635991171594,0.22101937405113634,0.03483844859037605,-0.36012963969915407
0.14,0.3,0.0920617061465516,0.2598060703524693,0.2598060703524693,0.21426826986121889,0.039123813987600425,-0.33755520949587253
0.16,0.3,0.09799918237893324,0.25534230253704654,0.25534230253704654,0.2079382938534484,0.04328257986466939,-0.3164988003885247
0.18,0.3,0.10357079715325826,0.25121858867287133,0.25121858867287133,0.20200081762106675,0.04732259621709073,-0.29687381161908194
0.2,0.3,0.10880137167922306,0.24741159661729029,0.24741159661729029,0.19642920284674173,0.051251180274025566,-0.27858073871625116
0.22,0.3,0.11371403067598734,0.24389949409024092,0.24389949409024092,0.19119862832077694,0.05507515284044111,-0.26152872629823937
0.24,0.3,0.11833031871723744,0.2406619518103651,0.2406619518103651,0.18628596932401265,0.05880087222692136,-0.24563294983821482
0.26,0.3,0.12267030823160983,0.23768003036247817,0.23768003036247817,0.18166968128276256,0.06243426585257661,-0.23081440206250414
0.28,0.3,0.12675270015700982,0.23493608618010933,0.23493608618010933,0.17732969176839014,0.06598085968794441,-0.2169994757186211
0.3,0.3,0.1305949177091364,0.2324136828404904,0.2324136828404904,0.17324729984299017,0.06944580568480421,-0.20411959626999848
0.32,0.3,0.13421319373913254,0.2300975085340306,0.2300975085340306,0.1694050822908636,0.07283390733062148,-0.19211087760632878
0.34,0.3,0.13762265211829028,0.22797329916596995,0.22797329916596995,0.16578680626086745,0.07614964345583883,-0.1809138014998074
0.36,0.3,0.1408373835582395,0.2260277667168938,0.2260277667168938,0.1623773478817097,0.07939719041347303,-0.17047291895788685
0.38,0.3,0.14387051624708147,0.22424853250139368,0.22424853250139368,0.1591626164417605,0.08258044274230823,-0.16073657199746072
0.4,0.3,0.14673428165591781,0.22262406499008058,0.22262406499008058,0.15612948375291852,0.0857030324173666,-0.15165663444209887
0.42,0.3,0.14944007584599106,0.22114362188293185,0.22114362188293185,0.15326571834408217,0.08876834678424825,-0.1431882704418172
0.44,0.3,0.15199851658407473,0.2197971961432918,0.2197971961432918,0.15055992415400893,0.09177954526732843,-0.13528970950366231
0.46,0.3,0.15441949655271656,0.2185754657217246,0.2185754657217246,0.14800148341592526,0.09473957493564693,-0.12792203690418363
0.48,0.3,0.15671223292234257,0.21746974671743186,0.21746974671743186,0.14558050344728343,0.09765118500459259,-0.12104899843209116
0.5,0.3,0.15888531353397364,0.21647194974219672,0.21647194974219672,0.14328776707765742,0.10051694034614574,-0.1146368184813007
0.52,0.3,0.16094673992429775,0.21557453926788706,0.21557453926788706,0.14111468646602635,0.10333923407546626,-0.10865403058155365
0.54,0.3,0.16290396740899685,0.21477049575352253,0.21477049575352253,0.13905326007570223,0.1061202992769803,-0.10307131951620557
0.56,0.3,0.16476394242546447,0.21405328036185622,0.21405328036185622,0.13709603259100314,0.10886221992880037,-0.09786137423495461
0.58,0.3,0.16653313732229919,0.21341680208841912,0.21341680208841912,0.13523605757453552,0.11156694108029108,-0.09299875082338094
0.6,0.3,0.16821758277014565,0.21285538713807672,0.21285538713807672,0.1334668626777008,0.1142362783338451,-0.08845974484173597
0.62,0.3,0.16982289795651961,0.21236375039543015,0.21236375039543015,0.13178241722985434,0.11687192667844219,-0.08422227239232305
0.64,0.3,0.17135431871613335,0.21193696884589744,0.21193696884589744,0.13017710204348037,0.1194754687193118,-0.0802657593186984
0.66,0.3,0.1728167237378776,0.2115704568141002,0.2115704568141002,0.12864568128386664,0.12204838234498915,-0.07657103798068693
0.68,0.3,0.17421465897996577,0.21125994289530203,0.21125994289530203,0.1271832762621224,0.12459204787023159,-0.07312025108721226
0.7000000000000001,0.3,0.1755523604157538,0.21100144846413676,0.21100144846413676,0.12578534102003422,0.1271077546906323,-0.0698967621044086
0.72,0.3,0.17683377522437307,0.21079126765278391,0.21079126765278391,0.12444763958424618,0.12959670748231722,-0.06688507178940206
0.74,0.3,0.17806258153250928,0.210625948698119,0.210625948698119,0.12316622477562691,0.13206003197782976,-0.06407074043096317
0.76,0.3,0.17924220680639033,0.21050227656423812,0.21050227656423812,0.1219374184674907,0.13449878034717958,-0.0614403154068105
0.78,0.3,0.18037584498627268,0.21041725675315487,0.21041725675315487,0.12075779319360966,0.13691393621105177,-0.05898126369405232
0.8,0.3,0.18146647244940567,0.21036810022243002,0.21036810022243002,0.1196241550137273,0.1393064193113263,-0.05668190899411757
0.8200000000000001,0.3,0.18251686288157454,0.21035220933404983,0.21035220933404983,0.11853352755059432,0.1416770898623382,-0.054531373156649354
0.84,0.3,0.18352960113184608,0.21036716476404171,0.21036716476404171,0.11748313711842545,0.1440267526047067,-0.05251952160844342
0.86,0.3,0.1845070961200386,0.21041071330714073,0.21041071330714073,0.11647039886815391,0.1463561605820698,-0.05063691251357694
