time_s,target,measurement,control,applied_control,error,integral,derivative
0.0,1.0,0.04421818181818181,1.216,1.216,1.0,0.02,50.0
0.02,1.0,0.08545500033057851,1.178230690909091,1.178230690909091,0.9557818181818182,0.039115636363636366,-2.210909090909091
0.04,1.0,0.12392497227088203,1.1433792286889255,1.1433792286889255,0.9145449996694215,0.05740653635702479,-2.0618409256198342
0.06,1.0,0.15982706283573095,1.1112324628042272,1.1112324628042272,0.8760750277291179,0.07492803691160715,-1.9234985970151774
0.08,1.0,0.1933458140461057,1.0815927211210368,1.0815927211210368,0.840172937164269,0.09173149565489254,-1.7951045282424472
0.1,1.0,0.2246523912314782,1.0542766866438493,1.0542766866438493,0.8066541859538943,0.10786457937397043,-1.6759375605187365
0.12,1.0,0.2539055535780317,1.0291143557616989,1.0291143557616989,0.7753476087685218,0.12337153154934086,-1.565328859268622
0.14,1.0,0.28125255425114276,1.005948072088586,1.005948072088586,0.7460944464219683,0.13829342047778023,-1.4626581173276754
0.16,1.0,0.306829975202477,0.9846316304128344,0.9846316304128344,0.7187474457488572,0.15266836939275738,-1.3673500336555566
0.18,1.0,0.3307645014012231,0.9650294456679939,0.9650294456679939,0.693170024797523,0.16653176988870783,-1.2788710475667098
0.2,1.0,0.3531736388850724,0.947015782207079,0.947015782207079,0.669235498598777,0.17991647986068338,-1.1967263099373016
0.22,1.0,0.37416638070758973,0.9304740390042987,0.9304740390042987,0.6468263611149276,0.19285300708298192,-1.1204568741924659
0.24,1.0,0.3938438245628031,0.9152960867259565,0.9152960867259565,0.6258336192924103,0.2053696794688301,-1.0496370911258657
0.26,1.0,0.4122997455934901,0.9013816529066956,0.9013816529066956,0.6061561754371969,0.21749280297757406,-0.9838721927606708
0.28,1.0,0.429621127635195,0.8886377517403753,0.8886377517403753,0.58770025440651,0.22924680806570427,-0.922796051534347
0.3,1.0,0.4458886559120303,0.8769781552481664,0.8769781552481664,0.570378872364805,0.24065438551300036,-0.8660691020852485
0.32,1.0,0.4611771739814609,0.8663229028213715,0.8663229028213715,0.5541113440879697,0.25173661239475975,-0.8133764138417654
0.34,1.0,0.47555610752229327,0.8565978463543513,0.8565978463543513,0.538822826018539,0.26251306891513054,-0.7644259034715328
0.36,1.0,0.48908985737184607,0.8477342283849958,0.8477342283849958,0.5244438924777067,0.2730019467646847,-0.7189466770416153
0.38,1.0,0.5018381640436911,0.8396682908475829,0.8396682908475829,0.5109101426281539,0.2832201496172478,-0.67668749247764
0.4,1.0,0.5138564457954358,0.8323409122166698,0.8323409122166698,0.4981618359563089,0.293183386336374,-0.6374153335922506
0.42,1.0,0.5251961121658508,0.8256972709818493,0.8256972709818493,0.48614355420456423,0.3029062574204653,-0.6009140875872343
0.44,1.0,0.5359048547613725,0.8196865335426977,0.8196865335426977,0.4748038878341492,0.31240233517714827,-0.5669833185207529
0.46,1.0,0.5460269169428459,0.8142615647518896,0.8142615647518896,0.4640951452386275,0.3216842380819208,-0.535437129776084
0.48,1.0,0.5556033439435801,0.8093786594630361,0.8093786594630361,0.4539730830571541,0.3307636997430639,-0.506103109073669
0.5,1.0,0.5646722148386885,0.8049972935590577,0.8049972935590577,0.44439665605641987,0.3396516328641923,-0.4788213500367122
0.52,1.0,0.5732688576826456,0.8010798930475087,0.8010798930475087,0.43532778516131154,0.3483581885674185,-0.4534435447554164
0.54,1.0,0.5814260490364344,0.7975916199118378,0.7975916199118378,0.42673114231735443,0.3568928114137656,-0.4298321421978557
0.56,1.0,0.5891741990170262,0.7945001735027083,0.7945001735027083,0.41857395096356564,0.36526429043303693,-0.4078595676894392
0.58,1.0,0.5965415229197425,0.7917756063417257,0.7917756063417257,0.41082580098297383,0.37348080645269643,-0.3874074990295906
0.6,1.0,0.6035542003878155,0.7893901532917502,0.7893901532917502,0.4034584770802575,0.38154997599430157,-0.36836619513581637
0.62,1.0,0.6102365230327624,0.7873180731238576,0.7873180731238576,0.3964457996121845,0.3894788919865453,-0.3506338734036496
0.64,1.0,0.6166110313436218,0.7855355015813972,0.7855355015813972,0.38976347696723757,0.39727416152589,-0.3341161322473474
0.66,1.0,0.6226986416622853,0.7840203151068679,0.7840203151068679,0.38338896865637817,0.4049419408990176,-0.31872541554296974
0.68,1.0,0.6285187639457612,0.7827520044578752,0.7827520044578752,0.3773013583377147,0.41248796806577187,-0.3043805159331725
0.7000000000000001,1.0,0.6340894109838998,0.7817115574945719,0.7817115574945719,0.3714812360542388,0.41991759278685664,-0.2910061141737974
0.72,1.0,0.6394272996925967,0.7808813504730632,0.7808813504730632,0.3659105890161002,0.42723580456717863,-0.2785323519069294
0.74,1.0,0.6445479450575039,0.7802450472275453,0.7802450472275453,0.3605727003074033,0.4344472585733267,-0.2668944354348446
0.76,1.0,0.6494657472615487,0.7797875056687367,0.7797875056687367,0.3554520549424961,0.44155629967217663,-0.25603226824535974
0.78,1.0,0.6541940724908633,0.7794946910676981,0.7794946910676981,0.3505342527384513,0.4485669847269457,-0.2458901102022404
0.8,1.0,0.6587453278778379,0.7793535956326668,0.7793535956326668,0.34580592750913675,0.45548310327712843,-0.23641626146572725
0.8200000000000001,1.0,0.6631310310067257,0.7793521639222518,0.7793521639222518,0.3412546721221621,0.4623081967195717,-0.22756276934873254
0.84,1.0,0.6673618743763531,0.7794792236714789,0.7794792236714789,0.33686896899327434,0.46904557609943714,-0.21928515644438762
0.86,1.0,0.671447785185864,0.7797244216379045,0.7797244216379045,0.3326381256236469,0.4756983386119101,-0.2115421684813712
0.88,1.0,0.6753979807828696,0.7800781641035175,0.7800781641035175,0.328552214814136,0.4822693829081928,-0.20429554047554643
0.9,1.0,0.6792210200887502,0.7805315616945848,0.7805315616945848,0.3246020192171304,0.4887614232925354,-0.19750977985028007
0.92,1.0,0.6829248512930177,0.7810763782061081,0.7810763782061081,0.3207789799112498,0.4951770028907604,-0.19115196529402856
0.9400000000000001,1.0,0.6865168560874643,0.7817049831402987,0.7817049831402987,0.3170751487069823,0.5015185058649,-0.1851915602133769
0.96,1.0,0.690003890691177,0.7824103076895634,0.7824103076895634,0.31348314391253573,0.5077881687431507,-0.1796002397223273
0.98,1.0,0.6933923238992814,0.7831858039140493,0.7831858039140493,0.30999610930882304,0.5139880909293272,-0.17435173018563455
1.0,1.0,0.6966880723713779,0.7840254068819356,0.7840254068819356,0.3066076761007186,0.5201202444513415,-0.16942166040522233
1.02,1.0,0.6998966333599633,0.7849234995574778,0.7849234995574778,0.30331192762862214,0.526186483003914,-0.164787423604823
1.04,1.0,0.7030231150645979,0.7858748802374158,0.7858748802374158,0.3001033666400367,0.5321885503367147,-0.16042804942927313
1.06,1.0,0.7060722647840969,0.7868747323508207,0.7868747323508207,0.2969768849354021,0.5381280880354228,-0.15632408523172936
1.08,1.0,0.7090484950265252,0.7879185964508764,0.7879185964508764,0.2939277352159031,0.5440066427397409,-0.15245748597494946
1.1,1.0,0.7119559077251802,0.789002344239538,0.789002344239538,0.2909515049734748,0.5498256728392104,-0.1488115121214162
1.12,1.0,0.7147983166979937,0.7901221544775492,0.7901221544775492,0.28804409227481975,0.5555865546847067,-0.14537063493275104
1.1400000000000001,1.0,0.7175792684778123,0.7912744906430051,0.7912744906430051,0.28520168330200635,0.5612905883507469,-0.1421204486406702
1.16,1.0,0.7203020616317674,0.7924560802115778,0.7924560802115778,0.2824207315221877,0.5669390029811906,-0.1390475889909315
1.18,1.0,0.7229697646793658,0.7936638954407234,0.7936638954407234,0.27969793836823265,0.5725329617485553,-0.1361396576977536
1.2,1.0,0.7255852327109792,0.7948951355487355,0.7948951355487355,0.2770302353206342,0.578073566454968,-0.13338515237992232
1.22,1.0,0.7281511228010317,0.7961472101874237,0.7961472101874237,0.2744147672890208,0.5835618618007484,-0.1307734015806694
1.24,1.0,0.7306699083033412,0.7974177241145441,0.7974177241145441,0.27184887719896833,0.5889988393447277,-0.12829450450262403
1.26,1.0,0.7331438921097259,0.7987044629789193,0.7987044629789193,0.2693300916966588,0.5943854411786609,-0.12593927511547753
1.28,1.0,0.7355752189470995,0.800005380137502,0.800005380137502,0.26685610789027414,0.5997225633364663,-0.12369919031923193
1.3,1.0,0.7379658867828232,0.8013185844295001,0.8013185844295001,0.26442478105290046,0.6050110589575244,-0.12156634186868409
1.32,1.0,0.7403177574030153,0.8026423288381066,0.8026423288381066,0.26203411321717685,0.6102517412218679,-0.11953339178618072
1.34,1.0,0.7426325662238303,0.8039749999754278,0.8039749999754278,0.2596822425969847,0.6154453860738076,-0.11759353100960768
1.36,1.0,0.744911931391359,0.8053151083308684,0.8053151083308684,0.25736743377616966,0.620592734749331,-0.11574044104075143
1.3800000000000001,1.0,0.7471573622217668,0.8066612792275721,0.8066612792275721,0.25508806860864097,0.6256944961215037,-0.11396825837643454
1.4000000000000001,1.0,0.7493702670295401,0.8080122444355347,0.8080122444355347,0.25284263777823324,0.6307513488770684,-0.11227154152038676
1.42,1.0,0.7515519603882381,0.8093668343937339,0.8093668343937339,0.2506297329704599,0.6357639435364776,-0.11064524038866819
1.44,1.0,0.7537036698649234,0.8107239709970846,0.8107239709970846,0.24844803961176187,0.6407329043287128,-0.10908466793490001
1.46,1.0,0.7558265422664616,0.8120826609072234,0.8120826609072234,0.24629633013507657,0.6456588309314143,-0.1075854738342652
1.48,1.0,0.7579216494331035,0.813441989349114,0.813441989349114,0.24417345773353838,0.650542300086085,-0.10614362007690947
1.5,1.0,0.7599899936121984,0.8148011143582143,0.8148011143582143,0.24207835056689653,0.655383867097423,-0.1047553583320926
1.52,1.0,0.7620325124425005,0.8161592614455051,0.8161592614455051,0.24001000638780157,0.6601840672251791,-0.10341720895474804
1.54,1.0,0.764050083577321,0.8175157186500627,0.8175157186500627,0.23796748755749952,0.6649434169763291,-0.10212594151510213
1.56,1.0,0.766043528972729,0.818869831951041,0.818869831951041,0.23594991642267904,0.6696624153047827,-0.1008785567410242
1.58,1.0,0.768013618865102,0.8202210010129876,0.8202210010129876,0.23395647102727102,0.674341544725328,-0.09967226977040111
1.6,1.0,0.7699610754605637,0.8215686752402984,0.8215686752402984,0.231986381134898,0.678981272348026,-0.09850449461865085
1.62,1.0,0.7718865763572114,0.8229123501183754,0.8229123501183754,0.2300389245394363,0.6835820508388147,-0.0973728297730847
1.6400000000000001,1.0,0.7737907577195194,0.8242515638206829,0.8242515638206829,0.22811342364278864,0.6881443193116705,-0.09627504483238347
1.6600000000000001,1.0,0.775674217222897,0.8255858940624008,0.8255858940624008,0.22620924228048056,0.6926685041572801,-0.09520906811540386
1.68,1.0,0.7775375167850745,0.8269149551827815,0.8269149551827815,0.22432578277710302,0.6971550198128221,-0.0941729751688769
