timestamp_s,gps_speed_mps
0.2,7.997545160473317
0.7,8.975629819482474
1.2,8.382451424391624
1.6999999999999997,9.889287969166297
2.1999999999999997,9.480820009707484
2.6999999999999997,9.774938808508447
3.1999999999999997,10.437317295188139
3.6999999999999997,10.277418786497565
4.199999999999999,10.499505730586778
4.699999999999999,10.636049229588304
5.199999999999999,11.031172294144913
5.699999999999999,11.329048516069902
6.199999999999999,10.437729854059631
6.699999999999999,11.364586318645822
7.199999999999999,12.282231762010893
7.699999999999999,11.516245569209957
8.2,11.894805725403074
8.699999999999998,11.788263006764879
9.199999999999998,11.290479522013909
9.699999999999998,11.057468888004404
10.199999999999998,12.300989502438654
10.699999999999998,11.836879284408878
11.199999999999998,10.657794616100114
11.699999999999998,11.245664911081448
12.199999999999998,12.098653046098196
12.699999999999998,10.838449909832521
13.199999999999998,11.333657716000644
13.699999999999998,10.826824502381472
14.199999999999998,11.200880789488412
14.699999999999998,11.095963195088846
15.199999999999998,10.582321607768835
15.699999999999998,10.717904219530396
16.2,9.815228835131723
16.699999999999996,11.378485147108444
17.199999999999996,10.76983654169545
17.699999999999996,10.602253816129746
18.199999999999996,10.705593947451817
18.699999999999996,10.762936950833856
19.199999999999996,10.563337967706179
19.699999999999996,11.3134679451293
20.199999999999996,10.26140124529773
20.699999999999996,11.330720837654663
21.199999999999996,11.086506378179859
21.699999999999996,10.667025179548043
22.199999999999996,10.833904297286614
22.699999999999996,11.102596877250791
23.199999999999996,11.225301332716707
23.699999999999996,10.63304482177967
24.199999999999996,12.38511534886596
24.699999999999996,11.96733030669246
25.199999999999996,12.628877970533388
25.699999999999996,11.7526756881157
26.199999999999996,11.954090724420418
26.699999999999996,11.844281446483397
27.199999999999996,11.302717187632474
27.699999999999996,11.659232304302853
28.199999999999996,11.303738103850172
28.699999999999996,11.519647882807755
29.199999999999996,11.699366019020273
29.699999999999996,10.784959061483482
30.199999999999996,11.413915870290698
30.699999999999996,11.042823479225138
31.199999999999996,10.139558671434719
31.699999999999996,10.242256758818277
32.199999999999996,9.79932310801265
32.699999999999996,9.802672658792329
33.199999999999996,9.424160020817348
33.699999999999996,8.670559484591678
34.199999999999996,8.27789640729724
34.699999999999996,8.55203972946792
35.199999999999996,7.944890455725832
35.699999999999996,7.3151829839050935
36.199999999999996,7.309694194321404
36.699999999999996,6.105366434960745
37.199999999999996,6.423269583572806
37.699999999999996,5.598241104543224
38.199999999999996,5.71726538318149
38.699999999999996,5.908716907698777
39.199999999999996,5.296690044161006
39.699999999999996,5.028415356965807
40.199999999999996,4.668244409945462
40.699999999999996,4.8847038074864395
41.199999999999996,4.597247237739209
41.699999999999996,4.161885043102164
42.199999999999996,4.187430733604485
42.699999999999996,4.202423752612374
43.199999999999996,3.5086197360831943
43.699999999999996,4.8119485215201525
44.199999999999996,3.9989673800396286
44.699999999999996,4.807661129158885
45.199999999999996,3.1624077707793363
45.699999999999996,4.204935157044874
46.199999999999996,4.671336356636695
46.699999999999996,4.199890506197605
47.199999999999996,4.505762389935439
47.699999999999996,3.8640184610666206
48.199999999999996,5.138275979788851
48.699999999999996,5.148975891501824
49.199999999999996,5.644492578241694
49.699999999999996,4.934255348775489
50.199999999999996,5.207253602306114
50.699999999999996,4.745281559575895
51.199999999999996,5.715037325829719
51.699999999999996,6.108280616672956
52.199999999999996,5.349251327570844
52.699999999999996,5.597765690006937
53.199999999999996,4.981571846671188
53.699999999999996,5.801618705280072
54.199999999999996,5.381016765636062
54.699999999999996,5.465669797976399
55.199999999999996,5.179459931703635
55.699999999999996,5.489626373742979
56.199999999999996,5.1954513727655005
56.699999999999996,4.692561780550004
57.199999999999996,4.986119637886161
57.699999999999996,5.0846726216220075
58.199999999999996,5.200822146115693
58.699999999999996,4.603191689728534
59.199999999999996,4.727715830697543
59.699999999999996,4.73053666097978
60.199999999999996,5.411083308801675
60.699999999999996,4.429184943808385
61.199999999999996,4.224865080404979
61.699999999999996,4.176642950105235
62.199999999999996,4.40669075047345
62.699999999999996,5.255292139954658
63.199999999999996,5.32802175655794
63.699999999999996,4.166251084388162
64.19999999999999,4.374196132600185
64.69999999999999,4.731731856660464
65.19999999999999,4.5723030567134355
65.69999999999999,5.61088362586833
66.19999999999999,5.448300438652526
66.69999999999999,5.936074724934897
67.19999999999999,6.497195543987018
67.69999999999999,6.076924052803929
68.19999999999999,7.523138697648939
68.69999999999999,8.081577129518422
69.19999999999999,8.416948939542813
69.69999999999999,8.170944414817155
