timestamp_s,front_distance_m
0.08,25.88716650919801
0.18,25.707049199293714
0.27999999999999997,24.8165972069284
0.38,24.829913568521434
0.48,24.448536236173453
0.58,25.015775014468755
0.6799999999999999,24.785178961422105
0.7799999999999999,25.2688707349025
0.8799999999999999,24.710969967861402
0.9799999999999999,23.42380220362747
1.0799999999999998,25.09014878352879
1.18,24.157715311629676
1.28,24.25955195956745
1.38,25.253973807903147
1.48,23.47793369164912
1.5799999999999998,24.69061327780975
1.68,24.521758902296156
1.78,25.81399444299611
1.88,24.09030895430378
1.98,24.753998629343286
2.0799999999999996,24.684963209912507
2.1799999999999997,24.37019713520791
2.28,24.707065033800006
2.38,24.369416653995785
2.48,25.337577506986783
2.58,24.220488990178772
2.6799999999999997,24.652645530183683
2.78,25.503665711593964
2.88,24.274645559384822
2.98,24.588282688848743
3.0799999999999996,24.8281677440783
3.1799999999999997,24.915345497664152
3.28,23.14395214637367
3.38,23.951411502190787
3.48,24.108545586604055
3.5799999999999996,25.441921939158625
3.6799999999999997,25.470281946135042
3.78,24.757389247473636
3.88,21.62773920268344
3.9799999999999995,24.653600749272545
4.079999999999999,23.442241407071542
4.18,24.566129372227046
4.279999999999999,23.93522553714903
4.38,24.180062407580643
4.4799999999999995,23.65757818814147
4.58,24.452653604669152
4.68,24.49668208903506
4.779999999999999,24.55180274720301
4.88,24.47641758152532
4.9799999999999995,23.766021295628153
5.08,25.287002107976967
5.18,23.96433734946895
5.279999999999999,25.45498162718291
5.38,24.845320227155312
5.4799999999999995,24.432674764647302
5.579999999999999,24.059176284649876
5.68,23.877730240761824
5.779999999999999,24.800767387573973
5.88,24.04961404089015
5.9799999999999995,23.337706973031516
6.079999999999999,23.971337724122176
6.18,25.25386794891011
6.279999999999999,24.627560999918078
6.38,23.555172068439457
6.4799999999999995,24.168925913544207
6.579999999999999,25.853752482523156
6.68,23.881037985322823
6.779999999999999,23.990560861473462
6.88,25.138603026964354
6.9799999999999995,24.585951410491216
7.079999999999999,25.71437894358705
7.18,23.76384870893427
7.279999999999999,23.305115376484128
7.38,23.81311189452608
7.4799999999999995,25.388467499865218
7.579999999999999,23.343383953488974
7.68,24.977558292641884
7.779999999999999,25.63505466408976
7.879999999999999,26.217076455660024
7.9799999999999995,24.689413228730846
8.079999999999998,23.641814401578234
8.18,24.66164377474567
8.28,24.985909657161333
8.379999999999999,23.685043194965733
8.479999999999999,24.093653344813763
8.58,24.984408281644164
8.68,25.600045248335327
8.78,25.65049783159669
8.879999999999999,24.516518667408608
8.979999999999999,24.74761501728147
9.08,24.97905774967872
9.18,24.473159450428383
9.28,25.213110463479772
9.379999999999999,24.75125431171026
9.479999999999999,25.852348505854952
9.58,25.831721215789383
9.68,25.512305568492216
9.78,26.139475478492923
9.879999999999999,26.22260925230042
9.979999999999999,25.212970323890534
10.08,26.184863678683246
10.18,25.7033545819751
10.28,24.323629913973296
10.379999999999999,25.582274660918966
10.479999999999999,24.780039983972962
10.58,24.45269047174011
10.68,25.751090215135164
10.78,25.3936116630814
10.879999999999999,24.88960697872248
10.979999999999999,25.373037212657216
11.079999999999998,25.87847280485298
11.18,25.062010737690965
11.28,25.98342078637797
11.379999999999999,27.10358148646594
11.479999999999999,26.337802573722975
11.579999999999998,25.72817959261716
11.68,25.29598762367069
11.78,25.41054881537709
11.879999999999999,27.484356724166428
11.979999999999999,25.803378688661375
12.079999999999998,26.30252925817859
12.18,26.012983243823097
12.28,26.217080565203034
12.379999999999999,25.808919998980898
12.479999999999999,25.22936576036375
12.579999999999998,26.35181864830318
12.68,26.30297466233237
12.78,26.791239655459083
12.879999999999999,26.5605094396777
12.979999999999999,26.188768241642343
13.079999999999998,26.505662988773338
13.18,26.76413664895269
13.28,26.827603926832428
13.379999999999999,25.95929327972613
13.479999999999999,26.470176271409773
13.579999999999998,26.93919367729208
13.68,27.69141770060576
13.78,26.568273629712042
13.879999999999999,27.77811081664995
13.979999999999999,26.776079061191805
14.079999999999998,27.469173471946338
14.18,26.498490658681778
14.28,26.487134420989698
14.379999999999999,27.21962991917826
14.479999999999999,26.748619390150477
14.579999999999998,25.625469241842488
14.68,27.81173620231347
14.78,26.56184550342985
14.879999999999999,27.333593475239237
14.979999999999999,27.09320802341545
15.079999999999998,27.736226065731447
15.179999999999998,28.432207189582375
15.28,27.212819837768425
15.379999999999999,28.030640411781448
15.479999999999999,27.4169699741215
15.579999999999998,26.550586369904636
15.679999999999998,26.854968771397385
15.78,27.290032255314035
15.879999999999999,25.846537552509933
15.979999999999999,26.764456380520894
16.08,27.543485460121094
16.179999999999996,26.97002193512147
16.279999999999998,27.73047928826288
16.379999999999995,28.316158408694935
16.479999999999997,27.301964398080564
16.58,26.359142509957447
16.679999999999996,27.411213199339034
16.779999999999998,26.99272238508424
16.879999999999995,27.60474592012907
16.979999999999997,26.301251001188966
17.08,26.36899219515699
17.179999999999996,27.673328187046383
17.279999999999998,26.275935014455968
17.379999999999995,26.443722400188875
17.479999999999997,27.374160695333057
17.58,26.860031800491775
17.679999999999996,26.93647115547502
17.779999999999998,27.60579860069308
17.879999999999995,26.88585533548992
17.979999999999997,27.28859984268041
18.08,26.980195179158812
18.179999999999996,26.28339958506206
18.279999999999998,27.453138187880135
18.379999999999995,26.46392288381128
18.479999999999997,27.183267732798793
18.58,26.81457472238148
18.679999999999996,26.31783090487506
18.779999999999998,27.073792503748535
18.879999999999995,26.69270268630289
18.979999999999997,26.51946805279046
19.08,27.148368393683924
19.179999999999996,26.62129798463345
19.279999999999998,26.548378896928607
19.379999999999995,26.434857940393538
19.479999999999997,25.924927767766103
19.58,25.60760691441951
19.679999999999996,25.87714249918662
19.779999999999998,25.704597184796167
19.879999999999995,27.454817910193217
19.979999999999997,25.716108307131158
20.08,25.588663097181076
20.179999999999996,26.059835172262556
20.279999999999998,26.135992543130858
20.379999999999995,26.981151042857547
20.479999999999997,25.111419516050464
20.58,25.250013923963635
20.679999999999996,24.79991741235444
20.779999999999998,25.719629237845734
20.879999999999995,25.749586316574874
20.979999999999997,26.101477570486388
21.08,25.613992234008574
21.179999999999996,24.658302201000726
21.279999999999998,25.489638521745857
21.379999999999995,25.70435904271016
21.479999999999997,25.056512272516247
21.579999999999995,24.8599619555553
21.679999999999996,25.0261489497048
21.779999999999998,24.576004625102453
21.879999999999995,25.265883800234004
21.979999999999997,24.85512159272025
22.079999999999995,25.280818999614173
22.179999999999996,24.704167802030216
22.279999999999998,24.54495942751528
22.379999999999995,24.69947864772954
22.479999999999997,25.00587653989837
22.579999999999995,24.4246335268354
22.679999999999996,24.770967664113208
22.779999999999998,24.21880379832446
22.879999999999995,24.932505621905555
22.979999999999997,23.777163342775847
23.079999999999995,23.070329033787484
23.179999999999996,23.651198992312384
23.279999999999998,23.23204898487751
23.379999999999995,23.81964741817415
23.479999999999997,24.92257322672685
23.579999999999995,23.45454080753188
23.679999999999996,23.9398387844728
23.779999999999998,22.864348070053044
23.879999999999995,23.756047832163592
23.979999999999997,23.414070803820486
24.079999999999995,23.167290663152343
24.179999999999996,24.238804594485647
24.279999999999998,23.753062287419176
24.379999999999995,23.192006093462584
24.479999999999997,21.969557175862654
24.579999999999995,22.33810335386056
24.679999999999996,22.642068320890125
24.779999999999998,22.15601774890355
24.879999999999995,23.5156222943875
24.979999999999997,22.269753021868045
25.079999999999995,20.886849127209192
25.179999999999996,20.82693898802035
25.279999999999998,22.67577047865393
25.379999999999995,23.79614766699565
25.479999999999997,22.64189790725253
25.579999999999995,22.007908327909185
25.679999999999996,22.544856662823065
25.779999999999998,22.73905882074437
25.879999999999995,23.2771840213324
25.979999999999997,22.145774610818545
26.079999999999995,22.320725751862412
26.179999999999996,22.208442850231243
26.279999999999998,21.690204497298375
26.379999999999995,21.84489789871659
26.479999999999997,21.613494996511882
26.579999999999995,21.259900769748572
26.679999999999996,22.133033653796726
26.779999999999998,22.474929753391354
26.879999999999995,21.74156882304369
26.979999999999997,20.736890974913877
27.079999999999995,21.678600405333984
27.179999999999996,21.37789834440217
27.279999999999998,22.262400390515673
27.379999999999995,22.547300877944636
27.479999999999997,20.879109049689465
27.579999999999995,21.06589362078337
27.679999999999996,21.37914860312835
27.779999999999998,19.76101111880628
27.879999999999995,20.40290180269643
27.979999999999997,21.447816150539165
28.079999999999995,20.445659657294907
28.179999999999996,21.474434729805264
28.279999999999998,21.588562794861758
28.379999999999995,20.467504814152445
28.479999999999997,22.902892651506313
28.579999999999995,20.503476461795067
28.679999999999996,21.070414121715388
28.779999999999998,20.163709772095032
28.879999999999995,20.11214008983674
28.979999999999997,22.5706289560209
29.079999999999995,21.548630355313087
29.179999999999996,21.124482058552562
29.279999999999998,21.930290009972477
29.379999999999995,21.33603675419197
29.479999999999997,19.58367753616416
29.579999999999995,20.682938256361542
29.679999999999996,20.31781714869996
29.779999999999998,20.606904308526843
29.879999999999995,20.996008887439363
29.979999999999997,20.44559778797022
30.079999999999995,20.961005625544445
30.179999999999996,19.944212013637774
30.279999999999994,21.23280400022379
30.379999999999995,20.06279765700433
30.479999999999997,20.90195057604004
30.579999999999995,20.206398065425677
30.679999999999996,20.121607776518346
30.779999999999994,20.34906129738214
30.879999999999995,21.059604591335688
30.979999999999997,21.01380611767685
31.079999999999995,21.931099666330564
31.179999999999996,20.09526678648165
