timestamp,chamber_temp_c,chamber_temp_k,chamber_pressure_pa,chamber_pressure_kpa,vibration_g,vibration_m_s2
2026-01-01 09:00:00,72.24377366380355,345.39377366380353,18.604572574957466,0.018604572574957467,0.0601618830006248,0.5899865299280771
2026-01-01 09:00:01,71.1680127150076,344.31801271500757,17.463148508279353,0.017463148508279354,0.0727070880395143,0.7130129649227028
2026-01-01 09:00:02,72.60036095664516,345.7503609566451,18.302339804794364,0.018302339804794364,0.0863034006421187,0.8463472439070332
2026-01-01 09:00:03,72.75245177311297,345.90245177311294,17.885016171906987,0.017885016171906985,0.0784640494008335,0.7694694700566838
2026-01-01 09:00:04,70.43917184907693,343.58917184907693,17.978536478959903,0.017978536478959903,0.0702415456939161,0.6888342540792423
2026-01-01 09:00:05,70.95825639451014,344.10825639451014,17.63148552125362,0.01763148552125362,0.0698868130741323,0.6853555154334395
2026-01-01 09:00:06,72.10227232253384,345.2522723225338,17.882940339675443,0.017882940339675444,0.0693149440338093,0.679747395909156
2026-01-01 09:00:07,71.74700592612514,344.89700592612513,18.455015608144635,0.018455015608144634,0.0668073555701158,0.6551563535016761
2026-01-01 09:00:08,71.98655907399657,345.1365590739965,18.203929334695697,0.0182039293346957,0.1142244931591409,1.1201596258390891
2026-01-01 09:00:09,71.31756485794114,344.4675648579411,18.60630906189348,0.01860630906189348,0.0844626660677833,0.828295804193627
2026-01-01 09:00:10,72.70351837989027,345.85351837989026,18.412094161142196,0.018412094161142197,0.093301385816071,0.9149740352131727
2026-01-01 09:00:11,72.62223354834316,345.77223354834314,18.153680337625357,0.018153680337625357,0.0726638379782161,0.7125888267090729
2026-01-01 09:00:12,72.05282455804897,345.202824558049,18.610377084158728,0.018610377084158726,0.0772106498422092,0.7571778192751007
2026-01-01 09:00:13,72.90179296557443,346.0517929655744,18.153647605558405,0.018153647605558404,0.0692966902794446,0.6795683877289154
2026-01-01 09:00:14,72.37400747380164,345.5240074738016,18.28979586187897,0.018289795861878972,0.0402243749762119,0.39446636686046843
2026-01-01 09:00:15,71.31256602969341,344.4625660296934,17.89620016626285,0.01789620016626285,0.059329860847282,0.581827179877998
2026-01-01 09:00:16,72.295000627266,345.445000627266,18.02329103555072,0.01802329103555072,0.052840719800294,0.5181904448295531
2026-01-01 09:00:17,71.2328939193368,344.38289391933677,17.755901661844902,0.017755901661844903,0.0462532433307258,0.45358936870926214
2026-01-01 09:00:18,72.70276024104582,345.8527602410458,18.3463543771082,0.018346354377108198,0.0620696153855284,0.6086949937204921
2026-01-01 09:00:19,71.960059271211,345.11005927121096,17.5875937319098,0.0175875937319098,0.0998743351907244,0.9794326491981175
2026-01-01 09:00:20,71.85211010916379,345.00211010916377,18.273822619846182,0.018273822619846183,0.0793334574844346,0.7779954508397305
2026-01-01 09:00:21,71.45525636447685,344.6052563644768,17.933272129873195,0.017933272129873196,0.0993584564348176,0.974373606796504
2026-01-01 09:00:22,72.97803307093922,346.1280330709392,18.40993648271356,0.018409936482713562,0.0861647386535131,0.8449874343164742
2026-01-01 09:00:23,71.87637641434496,345.02637641434495,18.26280414605594,0.018262804146055942,0.0917383823857273,0.8996462076229926
2026-01-01 09:00:24,71.65733774226952,344.8073377422695,18.637226155176386,0.018637226155176385,0.0664865450704313,0.652010277214945
2026-01-01 09:00:25,71.71829315960942,344.8682931596094,18.255771141898524,0.018255771141898525,0.08785926431289,0.8616050543740027
2026-01-01 09:00:26,72.42584734844267,345.57584734844266,17.449785910521367,0.017449785910521366,0.0909307135111151,0.8917256816537769
2026-01-01 09:00:27,72.29235525149126,345.4423552514912,17.97656638948563,0.01797656638948563,0.0713502906164946,0.6997073274742468
2026-01-01 09:00:28,72.3301860892768,345.4801860892768,17.589797482591816,0.017589797482591814,0.0883931055592425,0.8668402486325454
2026-01-01 09:00:29,72.3446568024063,345.49465680240627,17.818602055171805,0.017818602055171804,0.0884928163786225,0.8678180777394182
2026-01-01 09:00:30,73.71331808069637,346.86331808069633,18.52892995164685,0.01852892995164685,0.0717567106830487,0.7036929468199196
2026-01-01 09:00:31,71.67486798689231,344.8248679868923,18.223136833814195,0.018223136833814196,0.063158473515935,0.6193730443050439
2026-01-01 09:00:32,71.59020581674277,344.74020581674273,17.75537434999744,0.017755374349997438,0.0622380750215259,0.610347018409847
2026-01-01 09:00:33,71.3489818174017,344.49898181740167,17.64519892174586,0.017645198921745858,0.0812975831288219,0.7972569435902612
2026-01-01 09:00:34,72.4927835380604,345.64278353806037,18.01147373250669,0.01801147373250669,0.0849051480318397,0.8326350699464408
2026-01-01 09:00:35,72.90317783417672,346.0531778341767,17.574203947716605,0.017574203947716603,0.0681121125431312,0.6679516484710974
2026-01-01 09:00:36,71.9088420338761,345.0588420338761,17.765100902911197,0.017765100902911196,0.0803987801198914,0.788442697062733
2026-01-01 09:00:37,71.32787481842998,344.47787481842994,18.109203315042937,0.018109203315042937,0.0885580555420772,0.8684578553817113
2026-01-01 09:00:38,71.34041502744701,344.490415027447,18.404359212637345,0.018404359212637344,0.0892728607199795,0.8754676995795869
2026-01-01 09:00:39,72.52047423025977,345.67047423025974,18.213066515278555,0.018213066515278556,0.1032782018018373,1.0128131776999878
2026-01-01 09:00:40,72.59460333696275,345.7446033369627,17.198048671990666,0.017198048671990665,0.0991547124829706,0.9723755611711236
2026-01-01 09:00:41,72.43452341464416,345.58452341464414,18.10652835516059,0.018106528355160592,0.0649806285086518,0.6372422805643702
2026-01-01 09:00:42,71.46759223416905,344.617592234169,18.025211750631403,0.018025211750631404,0.1052537931430703,1.0321871105264904
2026-01-01 09:00:43,72.18572905845338,345.33572905845335,18.144861599880443,0.018144861599880442,0.0720353524316642,0.7064254889239797
2026-01-01 09:00:44,72.09334864731258,345.2433486473126,18.565673388577924,0.018565673388577925,0.0956730921868164,0.938232529493843
2026-01-01 09:00:45,72.17495087738321,345.3249508773832,17.27786660311834,0.01727786660311834,0.0810197993907663,0.7945328156954583
2026-01-01 09:00:46,72.69714302235855,345.8471430223585,17.793113801183114,0.017793113801183116,0.0738177593231455,0.7239049294663247
2026-01-01 09:00:47,72.17887643901975,345.3288764390197,18.20681721297768,0.01820681721297768,0.052884547103376,0.5186202438513222
2026-01-01 09:00:48,72.54313085045752,345.69313085045746,17.44644196019112,0.01744644196019112,0.0774265323467547,0.759294903438302
2026-01-01 09:00:49,72.05406325559112,345.2040632555911,18.51658216681873,0.01851658216681873,0.0566092514704158,0.5551471159323531
2026-01-01 09:00:50,72.23129551895198,345.38129551895196,18.12892481444523,0.01812892481444523,0.0945094885376415,0.9268214757676619
2026-01-01 09:00:51,72.50503058067083,345.6550305806708,18.29630439504519,0.01829630439504519,0.1027518898570887,1.0076518206670189
2026-01-01 09:00:52,70.83427534411547,343.9842753441154,17.800169718467373,0.017800169718467374,0.0680463351605496,0.6673065927022037
2026-01-01 09:00:53,71.74426302691415,344.89426302691413,18.28481729148817,0.018284817291488172,0.084529561137789,0.8289518207318985
2026-01-01 09:00:54,71.62370187656576,344.7737018765657,18.373965044596165,0.018373965044596166,0.0691191271698803,0.6778270884605067
2026-01-01 09:00:55,71.48889772140532,344.6388977214053,18.08150730704801,0.01808150730704801,0.0705727290479481,0.6920820533180603
2026-01-01 09:00:56,71.77988619901865,344.9298861990186,18.082040312444544,0.018082040312444543,0.0916174205579805,0.8984599773149194
2026-01-01 09:00:57,73.19595304898752,346.3459530489875,18.0946201337486,0.018094620133748598,0.0794219260723488,0.7788630313173993
2026-01-01 09:00:58,71.30733510744541,344.4573351074454,17.697829157341218,0.017697829157341218,0.1060947206289651,1.0404337920560407
2026-01-01 09:00:59,72.77462268367319,345.9246226836732,17.948364961915875,0.017948364961915875,0.0727665128194561,0.7135957229409192
2026-01-01 09:01:00,70.65370418270736,343.80370418270735,17.946617113641675,0.017946617113641674,0.0949900449871173,0.9315341246729139
2026-01-01 09:01:01,71.73209197601138,344.88209197601134,18.134187852523723,0.018134187852523725,0.0814612011943667,0.7988614886927361
2026-01-01 09:01:02,72.130202452084,345.280202452084,18.349938486418605,0.018349938486418606,0.0919366701461635,0.9015907462888741
2026-01-01 09:01:03,72.46897786508742,345.6189778650874,17.629512371307555,0.017629512371307554,0.0732926351400508,0.7187552203961791
2026-01-01 09:01:04,72.56898126383429,345.7189812638343,17.956246839388147,0.017956246839388148,0.0792566174367262,0.777241907385871
2026-01-01 09:01:05,72.63467778815993,345.7846777881599,18.51850944168064,0.01851850944168064,0.0782675168105159,0.7675421437298457
2026-01-01 09:01:06,71.72101994220125,344.8710199422012,17.739744119915603,0.017739744119915603,0.0674591432773132,0.6615482074204635
2026-01-01 09:01:07,71.63011856586834,344.7801185658683,17.71221249394839,0.01771221249394839,0.0899312230187262,0.8819240282165913
2026-01-01 09:01:08,72.68638070500572,345.8363807050057,18.07080716714092,0.01807080716714092,0.0897537350836754,0.8801834661583253
2026-01-01 09:01:09,71.84695654009471,344.9969565400947,18.29553481666986,0.01829553481666986,0.0889033204235835,0.871843747231935
2026-01-01 09:01:10,70.97945094132966,344.12945094132965,18.00399911944623,0.01800399911944623,0.1030544848087646,1.0106192634498712
2026-01-01 09:01:11,71.09337022879721,344.2433702287972,18.465136206652947,0.018465136206652945,0.1017401720185445,0.9977302579256594
2026-01-01 09:01:12,71.2644381711987,344.4144381711987,18.299877893898284,0.018299877893898284,0.0743758296522629,0.7293777298593639
2026-01-01 09:01:13,72.39772859524301,345.547728595243,18.29463702341152,0.01829463702341152,0.0855957847765126,0.8394079027785872
2026-01-01 09:01:14,72.11394058885645,345.2639405888564,18.19394077546343,0.018193940775463432,0.0706459896611268,0.692800494510289
2026-01-01 09:01:15,72.55238828325422,345.7023882832542,18.81467858512113,0.01881467858512113,0.0803503297417183,0.7879675611616217
2026-01-01 09:01:16,71.65819788293078,344.80819788293076,17.928193408896885,0.017928193408896884,0.071003758263217,0.696309005971977
2026-01-01 09:01:17,72.12683175286138,345.27683175286137,17.29876719777672,0.017298767197776718,0.1043010546370407,1.0228439374563352
2026-01-01 09:01:18,72.50047231517387,345.65047231517383,18.561489026531,0.018561489026531,0.0854554722551444,0.8380319069909118
2026-01-01 09:01:19,71.75252276822381,344.9025227682238,17.83980519916511,0.017839805199165108,0.0767295630784336,0.7524599697631208
2026-01-01 09:01:20,72.36542019004592,345.5154201900459,18.037758155520063,0.018037758155520063,0.0979042785778456,0.9601129935154296
2026-01-01 09:01:21,71.47045924714668,344.62045924714664,18.458342739701184,0.018458342739701185,0.0474407688530688,0.4652350158729471
2026-01-01 09:01:22,71.70955692274794,344.8595569227479,17.439209160629375,0.017439209160629375,0.0497884610770206,0.488258011820964
2026-01-01 09:01:23,71.69460968480134,344.8446096848013,17.56192347506285,0.01756192347506285,0.0919375798282966,0.9015996672231649
2026-01-01 09:01:24,71.04332828352877,344.19332828352873,17.4395527220084,0.0174395527220084,0.0809070267217605,0.7934268936009526
2026-01-01 09:01:25,72.38957798462846,345.5395779846284,17.7220522984911,0.0177220522984911,0.0837566945039114,0.8213725881567827
2026-01-01 09:01:26,71.62447812783782,344.7744781278378,18.15387281210595,0.01815387281210595,0.0601040584502217,0.5894194648008666
2026-01-01 09:01:27,72.00999529498215,345.15999529498214,18.18346574498447,0.01818346574498447,0.0796514943372445,0.7811143269423387
2026-01-01 09:01:28,72.38459732712472,345.5345973271247,18.096695962764997,0.018096695962764996,0.1100526411560201,1.0792477333926844
2026-01-01 09:01:29,72.35722494082395,345.5072249408239,17.50553194063767,0.01750553194063767,0.0923629942969379,0.905771558022066
2026-01-01 09:01:30,72.53230808717822,345.68230808717817,17.191463797178574,0.017191463797178574,0.0825455981771421,0.8094957903638705
2026-01-01 09:01:31,71.92121161239245,345.0712116123924,18.019023754886632,0.01801902375488663,0.0734141913484259,0.7199472795870409
2026-01-01 09:01:32,71.66136135036467,344.8113613503647,17.83487838822658,0.01783487838822658,0.074081407221959,0.7264904321332242
2026-01-01 09:01:33,71.93622543127488,345.08622543127484,18.16078502010081,0.018160785020100812,0.0480620316619997,0.4713275227981494
2026-01-01 09:01:34,70.65013245283357,343.80013245283357,18.245683769177443,0.018245683769177443,0.0838646063138174,0.8224308415073973
2026-01-01 09:01:35,70.84231002206153,343.9923100220615,18.04838450122054,0.018048384501220538,0.0926822466272278,0.9089023538869034
2026-01-01 09:01:36,70.94184031011648,344.0918403101165,18.26604657988155,0.01826604657988155,0.0563657100924407,0.5527587908780336
2026-01-01 09:01:37,71.20220253791881,344.3522025379188,18.080223980940275,0.018080223980940276,0.0700787466153977,0.6872377404958898
2026-01-01 09:01:38,72.31981938137875,345.4698193813787,18.185522646960514,0.018185522646960516,0.0626380305164986,0.614269241964621
2026-01-01 09:01:39,71.27561675571195,344.4256167557119,17.75336435799554,0.01775336435799554,0.0655197320778685,0.6425290805814291
2026-01-01 09:01:40,71.69746995676849,344.84746995676846,17.93713600515899,0.01793713600515899,0.0808022244023285,0.7923991339350946
2026-01-01 09:01:41,73.03938263822886,346.18938263822884,18.068871633829936,0.018068871633829937,0.0487339676751728,0.47791696410173334
2026-01-01 09:01:42,71.71498882315086,344.86498882315084,18.287184966396097,0.018287184966396097,0.0892140565753559,0.8748910279147138
2026-01-01 09:01:43,72.59001245477367,345.74001245477365,17.8621905897214,0.0178621905897214,0.0913078260490052,0.8954238923234767
2026-01-01 09:01:44,71.2531058559921,344.40310585599207,18.18240853950624,0.018182408539506242,0.0762334611794463,0.747594872075417
2026-01-01 09:01:45,71.8356499537059,344.9856499537059,17.906956422829616,0.017906956422829617,0.0427893723502318,0.41962039835840065
2026-01-01 09:01:46,71.23998235607154,344.3899823560715,17.958860241435154,0.017958860241435153,0.0650537206099641,0.6379590692197045
2026-01-01 09:01:47,71.72877353927954,344.8787735392795,18.290331664708425,0.018290331664708424,0.0984935290115404,0.9658915662810227
