timestamp,chamber_temp_c,temp_rolling_mean_20,temp_rolling_std_20
2026-01-01 09:00:00,72.24377366380355,,
2026-01-01 09:00:01,71.1680127150076,,
2026-01-01 09:00:02,72.60036095664516,,
2026-01-01 09:00:03,72.75245177311297,,
2026-01-01 09:00:04,70.43917184907693,71.84075419152924,0.9984530246604463
2026-01-01 09:00:05,70.95825639451014,71.6936712253594,0.9629782695299008
2026-01-01 09:00:06,72.10227232253384,71.75204281067002,0.892537571640958
2026-01-01 09:00:07,71.74700592612514,71.75141320010192,0.826331142518768
2026-01-01 09:00:08,71.98655907399657,71.77754051942355,0.776925989907491
2026-01-01 09:00:09,71.31756485794114,71.7315429532753,0.7467955096120463
2026-01-01 09:00:10,72.70351837989027,71.81990435569485,0.7666930883163585
2026-01-01 09:00:11,72.62223354834316,71.88676512174887,0.7668276270482223
2026-01-01 09:00:12,72.05282455804897,71.89953892454119,0.7356247476092282
2026-01-01 09:00:13,72.90179296557443,71.97112849890071,0.7558229063086699
2026-01-01 09:00:14,72.37400747380164,71.99798709722744,0.7357201602107568
2026-01-01 09:00:15,71.31256602969341,71.95514828050656,0.7311369032904999
2026-01-01 09:00:16,72.295000627266,71.97513959502182,0.7127027383814823
2026-01-01 09:00:17,71.2328939193368,71.93390372415043,0.7132132998734804
2026-01-01 09:00:18,72.70276024104582,71.97436985661861,0.7152106248779653
2026-01-01 09:00:19,71.960059271211,71.97365432734823,0.6961422584539481
2026-01-01 09:00:20,71.85211010916379,71.95407114961624,0.6936480739784882
2026-01-01 09:00:21,71.45525636447685,71.96843333208969,0.6793421059607871
2026-01-01 09:00:22,72.97803307093922,71.98731693780441,0.702680414758054
2026-01-01 09:00:23,71.87637641434496,71.94351316986601,0.67939356171272
2026-01-01 09:00:24,71.65733774226952,72.00442146452563,0.5855538889757089
2026-01-01 09:00:25,71.71829315960942,72.04242330278059,0.5367111856843612
2026-01-01 09:00:26,72.42584734844267,72.05860205407603,0.5434449613197367
2026-01-01 09:00:27,72.29235525149126,72.08586952034435,0.5406620799736074
2026-01-01 09:00:28,72.3301860892768,72.10305087110837,0.5427957963672877
2026-01-01 09:00:29,72.3446568024063,72.1544054683316,0.512299126773437
2026-01-01 09:00:30,73.71331808069637,72.2048954533719,0.6097564777984288
2026-01-01 09:00:31,71.67486798689231,72.15752717529938,0.6124213907228457
2026-01-01 09:00:32,71.59020581674277,72.13439623823407,0.6251875220708301
2026-01-01 09:00:33,71.3489818174017,72.05675568082543,0.6212782353864235
2026-01-01 09:00:34,72.4927835380604,72.06269448403836,0.6250268404341464
2026-01-01 09:00:35,72.90317783417672,72.14222507426253,0.6257513270256334
2026-01-01 09:00:36,71.9088420338761,72.12291714459305,0.6267460281903223
2026-01-01 09:00:37,71.32787481842998,72.1276661895477,0.6199703296606082
2026-01-01 09:00:38,71.34041502744701,72.05954892886776,0.6282445460688476
2026-01-01 09:00:39,72.52047423025977,72.0875696768202,0.6360231574237462
2026-01-01 09:00:40,72.59460333696275,72.12469433821015,0.6431853622342798
2026-01-01 09:00:41,72.43452341464416,72.1736576907185,0.6266015040134753
2026-01-01 09:00:42,71.46759223416905,72.09813564888,0.6154757061503893
2026-01-01 09:00:43,72.18572905845338,72.1136032810854,0.6134933211468205
2026-01-01 09:00:44,72.09334864731258,72.13540382633758,0.6041014980751355
2026-01-01 09:00:45,72.17495087738321,72.15823671222627,0.5960832521748556
2026-01-01 09:00:46,72.69714302235855,72.17180149592205,0.6055060570905545
2026-01-01 09:00:47,72.17887643901975,72.16612755529849,0.6048482668835067
2026-01-01 09:00:48,72.54313085045752,72.17677479335751,0.609742659329223
