timestamp,process_phase,true_temperature_c,true_pressure_pa,temp_sensor_a_c,temp_sensor_b_c,pressure_sensor_a_pa,pressure_sensor_b_pa
2026-01-08 08:00:00,idle,25.0,1.0,25.067049542118834,24.02185455085387,1.06625861770604,0.9996714156262148
2026-01-08 08:00:02,idle,25.02,1.0012467473338522,24.885749359326276,25.864725852287982,0.8707113189991867,1.1173894794625259
2026-01-08 08:00:04,idle,25.04,1.0024740395925453,25.40808166883914,25.46888649594875,0.8186254456173465,1.093595809289582
2026-01-08 08:00:06,idle,25.06,1.0036627252908605,25.3497109596069,25.35538108272328,1.0121100567373742,1.1884157791064485
2026-01-08 08:00:08,idle,25.08,1.004794255386042,25.368386374661643,25.432537371380217,0.8107392284329069,1.5621783397900861
2026-01-08 08:00:10,idle,25.1,1.0058509727294047,25.422743357909884,26.25477949010981,1.0922369555841611,1.3393843909755714
2026-01-08 08:00:12,idle,25.12,1.0068163876002334,24.890171629914548,25.913147586606804,1.0517346305025568,1.3547209714631843
2026-01-08 08:00:14,idle,25.14,1.0076754350223602,24.937258428771674,26.254490201661326,1.1516911014161646,1.2853283054194673
2026-01-08 08:00:16,idle,25.16,1.008414709848079,24.910639799081874,24.562783090287937,0.7352844393280401,1.4411792132601335
2026-01-08 08:00:18,idle,25.18,1.009022675940991,24.76050495846125,25.78393664756441,1.1480900240903658,1.3591917999844738
2026-01-08 08:00:20,idle,25.2,1.009489846193556,25.811397693982858,25.21457301644087,1.154864582063622,0.9966484194644664
2026-01-08 08:00:22,idle,25.22,1.0098089305702316,25.580635730459644,25.86328564370981,1.044223941124109,1.5457691704807603
2026-01-08 08:00:24,idle,25.24,1.0099749498660406,25.206449843633994,25.940647248739662,1.0640375119354644,0.9720305508328722
2026-01-08 08:00:26,idle,25.26,1.0099853134053982,25.486342234934572,25.101908648628665,1.026490534231617,1.2182005232212136
2026-01-08 08:00:28,idle,25.28,1.0098398594687394,25.541780810471067,25.908118487069817,0.6841927512232656,1.4970930139522116
2026-01-08 08:00:30,idle,25.3,1.009540857816097,25.28524804716614,24.76617973814007,1.2427362866596785,1.4350259747753016
2026-01-08 08:00:32,idle,25.32,1.0090929742682568,25.25674911873626,26.69043972983812,1.026302764469273,0.8010525210833266
2026-01-08 08:00:34,idle,25.34,1.0085031978981844,25.10507692402982,25.86480726553274,1.0101992982571921,1.22978753473118
2026-01-08 08:00:36,idle,25.36,1.0077807319688792,25.732135643244447,25.91952387941844,1.182752666082735,1.6968716811530786
2026-01-08 08:00:38,idle,25.38,1.0069368503195326,25.37215282197204,26.54173383068356,0.9924939023509393,0.7952368762077018
2026-01-08 08:00:40,idle,25.4,1.0059847214410396,24.93631325114497,26.21392138354892,1.3329380155915662,1.4240620780929532
2026-01-08 08:00:42,idle,25.42,1.0049392029861008,25.79580432778812,25.553219414505215,1.173124330343635,1.4617442400924472
2026-01-08 08:00:44,idle,25.44,1.0038166099205232,26.108935244386966,24.983515332273083,0.9147758437909134,0.7064584610123847
2026-01-08 08:00:46,idle,25.46,1.0026344599336343,25.301210423696535,27.664543679967984,0.8336758825890305,1.0483773934216878
2026-01-08 08:00:48,idle,25.48,1.0014112000805986,25.083138538156177,25.35218707164356,0.8592346010684895,1.0179392441800026
2026-01-08 08:00:50,idle,25.5,1.0001659189222936,26.153743223162014,25.398451095423297,1.0912760307642122,0.8460173576004011
2026-01-08 08:00:52,idle,25.52,0.9989180486546989,25.881760037092842,26.38038247145678,1.085969780920053,1.1839694461405947
2026-01-08 08:00:54,idle,25.54,0.9976870618759798,25.90575740516172,25.47611117002558,0.6036539193792508,0.9692476519145425
2026-01-08 08:00:56,idle,25.56,0.9964921677231038,25.8414728278812,25.565896485018193,0.7151837782287527,0.9343320345935006
2026-01-08 08:00:58,idle,25.58,0.9953520121196839,25.842687843426805,25.900080935207843,1.0449823301252563,0.9882652052808008
2026-01-08 08:01:00,idle,25.6,0.9942843868125766,25.6035410440529,27.060914435582276,1.1206561528547554,1.0785281597595144
2026-01-08 08:01:02,idle,25.62,0.9933059517376226,25.21210820900729,25.8103464762414,0.8653029777338942,1.302053273925647
2026-01-08 08:01:04,idle,25.64,0.9924319750469207,26.25190512029106,24.86134422681809,0.8621290296592271,0.8250313767932367
2026-01-08 08:01:06,idle,25.66,0.9916760948544201,,27.51097713230551,0.8602408938477599,0.9432619959182651
2026-01-08 08:01:08,idle,25.68,0.9910501064177142,26.264406035146045,25.410858533022186,0.8209629745896659,0.7042986718822744
2026-01-08 08:01:10,idle,25.7,0.9905637780769904,25.472990897517928,26.386353296199236,1.0418646929360338,0.9193488695694272
2026-01-08 08:01:12,idle,25.72,0.9902246988233491,26.117523729544452,26.466523883136446,1.0384867255063555,1.462581273580117
2026-01-08 08:01:14,idle,25.74,0.9900381598751352,25.53119108202231,26.55635526241613,1.0049412294351787,1.1765178986545937
2026-01-08 08:01:16,idle,25.76,0.9900070721102462,25.42343401404141,26.145424505609377,1.0380029068042769,1.3977750974350416
2026-01-08 08:01:18,idle,25.78,0.9901319206428556,26.61142157980915,25.676342740087684,0.8806522521662488,0.9096732076475965
2026-01-08 08:01:20,idle,25.8,0.9904107572533686,26.10503695133844,26.435313517902134,0.7995345104697902,1.2642431728396788
2026-01-08 08:01:22,idle,25.82,0.9908392307897376,26.151508698995393,26.132313053916377,1.1493459461687505,1.0869384663467683
2026-01-08 08:01:24,idle,25.84,0.9914106550657341,25.83709059645017,26.55359030201119,1.2060494808152473,1.3654402666949572
2026-01-08 08:01:26,idle,25.86,0.992116113196649,25.80705227590799,25.79540241236073,1.0155091185288911,1.1654000604753252
2026-01-08 08:01:28,idle,25.88,0.992944596744296,26.465783144259195,27.02349047468249,0.8730917690259757,1.0174570429313006
2026-01-08 08:01:30,idle,25.9,0.9938831775000077,26.10946280283395,25.846290638254562,0.9587105390557349,0.8105886754512965
2026-01-08 08:01:32,idle,25.92,0.9949172092250074,25.91933068842885,26.54575514530853,1.021012244468275,1.4622679774008802
2026-01-08 08:01:34,idle,25.94,0.9960305562000675,25.837624359791633,26.627856007837824,1.1231362252218884,1.2572285435170332
2026-01-08 08:01:36,idle,25.96,0.9972058450180108,26.003389790194472,25.791123155108625,1.0366476845680501,1.5428611930714085
2026-01-08 08:01:38,idle,25.98,0.9984247356899185,25.65912285822453,26.818742695106934,0.7782062983015982,1.1469069612877676
2026-01-08 08:01:40,idle,26.0,0.9996682078345245,26.514323105533137,26.423024067497487,1.0711969448627678,0.9636348366682902
2026-01-08 08:01:42,idle,26.02,1.0009168574849017,26.30022460383812,25.357035130457614,1.057682195314685,1.0305143215155397
2026-01-08 08:01:44,idle,26.04,1.002151199880878,26.776285569426516,26.147371776118284,0.8074132968409624,1.3838524221357418
2026-01-08 08:01:46,idle,26.06,1.003351973522201,25.580213361869443,26.581646488245536,0.9607054713175661,1.0253796084570168
2026-01-08 08:01:48,idle,26.08,1.0045004407378062,26.520659577476966,27.73717571340022,0.9200075230489966,1.0960388473075149
2026-01-08 08:01:50,idle,26.1,1.0055786800809094,25.350379042409227,26.80062158132432,0.8771182137837374,1.2625976427649535
2026-01-08 08:01:52,idle,26.12,1.0065698659871878,25.850659818487973,27.26534328423637,0.8505494256034138,0.9763781036141461
2026-01-08 08:01:54,idle,26.14,1.007458531332085,26.334902749541904,25.715380409500096,0.9135925176258017,0.9570424850562358
2026-01-08 08:01:56,idle,26.16,1.008230808790115,25.949362683913424,26.59855835765465,,1.2653467876915416
