timestamp,time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,wheel_left_mps,wheel_right_mps,imu_ax_mps2,imu_gyroz_rps
2026-08-03 09:00:00.000,0.0,0.07617926993860784,-0.7150296947476781,-0.01985314117348895,0.025219982077361144,45.70603513095229,0.0,14.526039316168733,1.5772878169395592,12.535432066805727,0.19955295960916652,0.14618796786085556,-0.6526713488792164,0.026769097510498305
2026-08-03 09:00:00.100,0.1,0.0,0.5694740271121844,0.2640829876309256,-0.026759252940002892,47.01423909566649,21.545272759141167,0.0,3.262159850685352,12.507769234520158,-0.05499170101365789,0.05670733956527548,0.5615323912887717,-0.04353154536160784
2026-08-03 09:00:00.200,0.2,0.1876127989516143,1.1580127966988372,-0.06651075704564516,0.023398540890925797,43.87948713591558,38.24949366630938,0.0,3.9004823541469626,12.42378035480196,0.16646599244104066,0.23272105388731312,1.097598799465544,0.02491026682517927
2026-08-03 09:00:00.300,0.30000000000000004,0.23514117909780347,-0.7474708619001601,-0.07629239059874815,0.03367696529859623,46.19476561071304,0.0,15.661480166505603,1.921448863269201,12.532897990695849,0.14574411459394965,0.24405923485623526,-0.6806024797550394,0.016487901773494785
2026-08-03 09:00:00.400,0.4,0.0,-1.2503707889243834,0.21751231132572363,0.011763745845785708,45.37576719056959,0.0,33.26297761235342,1.7002816841849726,12.547578264171197,0.07820220163930776,-0.04089139622891804,-1.2528235025974517,0.029566802579370458
2026-08-03 09:00:00.500,0.5,0.0,0.40703628442199613,-0.746354417927355,-0.02394525221704315,46.04421384002742,16.99701596381589,0.0,3.078715524961451,12.526917487751302,0.16995592182309932,-0.06735261723281556,0.32071126314187837,0.016972208430979418
2026-08-03 09:00:00.600,0.6000000000000001,0.03196010079182134,-0.027051773907371915,0.49534566759728194,0.024392938939222248,44.13186302555946,4.880902451543773,0.0,2.2176703696214806,12.474823898385015,-0.11118062058760447,0.13734790743728498,0.008569732017279896,0.031652054744202185
2026-08-03 09:00:00.700,0.7000000000000001,0.0,-0.31304247735553403,0.2992187013790051,-0.07836508356854506,46.73263791670919,0.0,0.4564867074436915,1.656273286903371,12.542953011414427,-0.02064010796960681,0.05413148421695814,-0.26175814314386076,-0.08788927935046821
2026-08-03 09:00:00.800,0.8,0.0,0.008390349719379036,0.3619580377352004,0.018116697497943847,46.26648622752245,5.8349297921426135,0.0,2.021582355640391,12.496687558818321,0.09955188498918786,-0.053833835401219,-0.11290507052735442,-0.019888177459476027
2026-08-03 09:00:00.900,0.9,0.0,0.9700980445402835,0.8650196352895341,0.01822487094704414,45.68499026587432,32.76274524712794,0.0,3.8782189864935606,12.479427216798973,-0.11739588009928208,0.00482677984308473,0.9288703124336383,-0.007042090771090973
2026-08-03 09:00:01.000,1.0,0.21984949371570714,0.8820292175485653,-0.5492925756473331,-0.01525115778289306,46.112902928965006,30.560637483818677,0.0,3.6080138438137785,12.4970360115602,0.26655681047385443,0.1944676820764457,0.8765065169831796,0.008071769682513979
2026-08-03 09:00:01.100,1.1,0.19444798385723708,-0.9690651006251566,-0.5174262025509696,0.008260320323160583,45.08551906601817,0.0,23.417278521880483,1.7875342790105695,12.576051407509873,0.2914223310447583,0.10493455622986152,-0.9323395550597258,-0.007177557325905514
2026-08-03 09:00:01.200,1.2000000000000002,0.01650767439030401,0.5034814400618707,0.6486723852363001,0.013973741983965667,45.472401530291904,19.717289531000745,0.0,3.1900900107567667,12.472295965994261,0.021508342760294074,0.03197742129856511,0.4776941108306621,0.008411218758667984
2026-08-03 09:00:01.300,1.3,0.2818103017420082,0.4271881818330259,0.5503873240309932,-0.020446522598759908,45.403937245100494,17.899441453415136,0.0,2.7754228393001896,12.530676995195156,0.3276715344511072,0.24673070156898416,0.3855810867343291,-0.010616632980072234
2026-08-03 09:00:01.400,1.4000000000000001,0.1168773355630114,-1.2905628913044729,0.6810964639811498,0.012785331474767403,44.51805070289752,0.0,34.66970119565655,1.8307214774258471,12.576751795914406,0.25659884662049093,0.041825082092085616,-1.2542044288204588,0.03501967846519429
2026-08-03 09:00:01.500,1.5,0.0,0.015452733250602604,0.4068850633733294,0.012198791106757971,46.871487622008054,6.032676531016873,0.0,2.315326887493191,12.469666149842075,0.15477623312848351,-0.11723271313173274,-0.007963385415105353,0.009204987289300401
2026-08-03 09:00:01.600,1.6,0.09218769602062471,0.17235621078759492,1.0119358552760156,0.02874641372933077,47.12857220739197,10.53659913727741,0.0,2.5788619678763856,12.52811017872728,0.0846431417422263,-0.030329406760189206,0.19945894331502978,0.022676410684340252
2026-08-03 09:00:01.700,1.7000000000000002,0.0,0.7006540053860537,1.187750132877147,0.034551334340480716,45.77287304875218,25.218312150809503,0.0,3.318850582242398,12.512595567234918,-0.045699848034581915,-0.026604470124927896,0.6450782226373242,0.03562564976814097
2026-08-03 09:00:01.800,1.8,0.21961257532681813,0.16361144545028383,1.0049463233293703,0.05630472943079086,46.49000802806208,10.44465556300013,0.0,2.4084671097353434,12.507941859567639,0.14094674079215122,0.21787240334159608,0.0959947944884639,0.0468901621812026
2026-08-03 09:00:01.900,1.9000000000000001,0.0,-1.3237586879909775,0.673909709633332,-0.015733293850191125,46.271249497948546,0.0,35.83155407968421,1.5560254233626938,12.509215902856553,0.0795731284808142,-0.07144006125950249,-1.2859952301124578,-0.02434058189958545
