timestamp,lot_id,recipe_id,temperature_f,pressure_pa,gas_flow_slm,vibration_mps,motor_current_ma
2026-08-03 09:00:00,LOT_A,RCP_01,149.43879259484638,101557.7052014504,0.4947098354668333,0.0017940440576479533,7888.482655385292
2026-08-03 09:00:01,LOT_A,RCP_01,147.5024228870137,101011.23055632217,0.4980552234772038,0.0018663681907454567,8245.047717917956
2026-08-03 09:00:02,LOT_A,RCP_01,150.0806497219613,101937.22360847062,0.5016809068378983,0.0017543359855715,8070.29329141087
2026-08-03 09:00:03,LOT_A,RCP_01,150.35441319160333,100986.20623178154,0.49959041317355557,0.0017385526607447998,7825.6106983509235
2026-08-03 09:00:04,LOT_A,RCP_01,146.19050932833846,100981.69235844888,0.4973977455183776,0.001813853105738169,7783.515029041929
2026-08-03 09:00:05,LOT_A,RCP_01,147.12486151011825,101570.56580540226,0.49730315015310195,0.0015118626111157228,7588.125925238141
2026-08-03 09:00:06,LOT_A,RCP_01,149.1840901805609,101681.46324116846,0.4971506517423492,0.0018715552690839687,8072.683294466705
2026-08-03 09:00:07,LOT_A,RCP_01,148.54461066702524,101524.0496819681,0.4964819614853643,0.001799915535431556,7911.3531131871605
2026-08-03 09:00:08,LOT_A,RCP_01,148.97580633319382,100457.20134130759,0.5091265315091043,0.0018059540289896343,7406.951117984121
2026-08-03 09:00:09,LOT_A,RCP_01,147.77161674429402,101569.01721996412,0.5011900442847422,0.0019441101461391698,7866.07128180765
2026-08-03 09:00:10,LOT_A,RCP_01,150.2663330838025,100782.8459741628,0.503547036217619,0.0015070776704927628,7774.741492686262
2026-08-03 09:00:11,LOT_A,RCP_01,150.1200203870177,101417.63805579413,0.4980436901275243,0.0015039249195211554,8393.919398042666
2026-08-03 09:00:12,LOT_A,RCP_01,149.09508420448816,100588.13278230047,0.49925617329125577,0.001841070576798528,7574.305347026673
2026-08-03 09:00:13,LOT_A,RCP_01,150.62322733803398,101523.16107377154,0.4971457840745186,0.0017989324717307227,7639.662300066487
2026-08-03 09:00:14,LOT_A,RCP_01,149.67321345284296,100896.70054784631,0.4893931666603232,0.0018255265414787898,8277.492410776425
2026-08-03 09:00:15,LOT_A,RCP_01,147.76261885344815,100658.68267486973,0.49448796289260855,0.0017306809387241332,8339.190789365992
2026-08-03 09:00:16,LOT_A,RCP_01,149.53100112907882,101656.91006824121,0.49275752528007843,0.0018996530511359896,7813.754265318589
2026-08-03 09:00:17,LOT_A,RCP_01,147.61920905480625,101420.82226083838,0.49100086488819356,0.001939895826448668,7841.978544297773
2026-08-03 09:00:18,LOT_A,RCP_01,150.26496843388247,100993.01159930354,0.49521856410280757,0.001872597344092729,8154.058849138329
2026-08-03 09:00:19,LOT_A,RCP_01,148.92810668817978,102025.58942451053,0.5052998227175265,0.0017608757312393127,7418.225050763672
2026-08-03 09:00:20,LOT_A,RCP_01,148.7337981964948,101079.67378921513,0.4998222553291826,0.0014838465918578397,7534.701578873612
2026-08-03 09:00:21,LOT_A,RCP_01,148.01946145605834,101316.05383698546,0.5051622550492847,0.0019153854312055692,7929.816649787323
2026-08-03 09:00:22,LOT_A,RCP_01,150.76045952769059,101434.4567238393,0.5016439303076035,0.001983259299932639,8387.472641532282
2026-08-03 09:00:23,LOT_A,RCP_01,148.77747754582091,100990.16703293569,0.5031302353028606,0.0018966837617975971,7891.067477958315
2026-08-03 09:00:24,LOT_A,RCP_01,148.38320793608514,101535.56814669995,0.4963964120187817,0.0016680536358948742,8025.234197933788
2026-08-03 09:00:25,LOT_A,RCP_01,148.49292768729694,101033.27382641764,0.5020958038167707,0.001901069159050164,8283.447318141003
2026-08-03 09:00:26,LOT_A,RCP_01,149.7665252271968,101094.18083889189,0.5029148569362973,0.0019290794561942167,8526.721183319536
2026-08-03 09:00:27,LOT_A,RCP_01,149.52623945268425,101981.32131990166,0.4976934108310653,0.0020338224371698626,7855.787881712921
2026-08-03 09:00:28,LOT_A,RCP_01,149.59433496069823,100779.70697374379,0.5022381614824647,0.0016685835113658064,7995.790819066643
2026-08-03 09:00:29,LOT_A,RCP_01,149.62038224433135,100093.60983453525,0.5022647510342994,0.0017660318123183794,8455.513805335711
2026-08-03 09:00:30,LOT_A,RCP_01,152.08397254525346,102105.46849750594,0.49780178951547965,0.0019120908076715184,7619.450181202143
2026-08-03 09:00:31,LOT_A,RCP_01,148.41476237640614,102574.66397630349,0.495508926270916,0.0018086115107157237,8256.895267638456
2026-08-03 09:00:32,LOT_A,RCP_01,148.262370470137,101097.36536727533,0.4952634866724069,0.0016324008596923087,7745.421116909686
2026-08-03 09:00:33,LOT_A,RCP_01,147.82816727132303,100331.5809796899,0.5003460221676859,0.0018621924427540055,8025.618091775788
2026-08-03 09:00:34,LOT_A,RCP_01,149.8870103685087,101144.75801190203,0.5013080394751572,0.001886799245072275,7939.345238149931
2026-08-03 09:00:35,LOT_A,RCP_01,150.62572010151808,101156.88852507966,0.49682989667816835,0.0018131944344496505,7760.497099824693
2026-08-03 09:00:36,LOT_A,RCP_01,148.83591566097698,101205.03807948888,0.5001063413653044,0.0018329377390769916,7754.224518085432
2026-08-03 09:00:37,LOT_A,RCP_01,147.79017467317396,100743.30597903908,0.502282148144554,0.0017611941147471406,8069.103591063438
2026-08-03 09:00:38,LOT_A,RCP_01,147.8127470494046,101589.78057123824,0.5024727628586612,0.002021741840357409,8248.88483204067
2026-08-03 09:00:39,LOT_A,RCP_01,149.93685361446757,101562.25368764304,0.50620752048049,0.0016648961724430986,7967.565949202874
2026-08-03 09:00:40,LOT_A,RCP_01,150.07028600653297,100552.79719009035,0.5051079233287922,0.0017119018855854332,8017.528289683303
2026-08-03 09:00:41,LOT_A,RCP_01,149.7821421463595,101649.59836584744,0.49599483426897384,0.001801647827029129,8142.793516572762
2026-08-03 09:00:42,LOT_A,RCP_01,148.04166602150428,102326.34249097295,0.506734344838152,0.001931843104155134,7757.09530674676
2026-08-03 09:00:43,LOT_A,RCP_01,149.3343123052161,101385.98016621853,0.4978760939817772,0.0015753940244858195,8184.92312710323
2026-08-03 09:00:44,LOT_A,RCP_01,149.16802756516265,101131.33741896575,0.5041794912498178,0.001603455487535184,8204.835774264937
2026-08-03 09:00:45,LOT_A,RCP_01,149.3149115792898,101228.99839279625,0.5002719465042044,0.0014943407238397924,8650.906574687604
2026-08-03 09:00:46,LOT_A,RCP_01,150.2548574402454,101607.62838348428,0.4983514024861721,0.0018049042837879907,7905.973952360104
2026-08-03 09:00:47,LOT_A,RCP_01,149.32197759023555,100434.6641972464,0.4927692125609003,0.0016322541274190186,7885.479549582968
2026-08-03 09:00:48,LOT_A,RCP_01,149.97763553082353,101382.19535148864,0.49931374195913464,0.0017423174834973125,8192.241467893436
2026-08-03 09:00:49,LOT_A,RCP_01,149.09731386006402,101104.7680252686,0.4937624670587776,0.0018992067284837562,8204.776042228035
2026-08-03 09:00:50,LOT_A,RCP_01,149.41633193411357,102223.91250647801,0.5038691969433711,0.0017037685918825732,7866.228211655823
2026-08-03 09:00:51,LOT_A,RCP_01,149.90905504520748,101212.91363309752,0.506067170628557,0.0018346923034115049,7899.209330767488
2026-08-03 09:00:52,LOT_A,RCP_01,146.90169561940783,102133.94380555976,0.4968123560428132,0.0017550993138372418,8135.28270955451
2026-08-03 09:00:53,LOT_A,RCP_01,148.53967344844548,100748.12965110899,0.5012078829700771,0.0019008171472644656,7793.103939816335
2026-08-03 09:00:54,LOT_A,RCP_01,148.32266337781837,101593.6295834014,0.49709843391196806,0.0018712692101022013,7897.366502996247
2026-08-03 09:00:55,LOT_A,RCP_01,148.08001589852958,101459.70013189562,0.4974860610794528,0.0016962099455738087,8022.39819184211
2026-08-03 09:00:56,LOT_A,RCP_01,148.60379515823357,100865.4763760676,0.5030979788154615,0.0017747022369899322,8248.984671205564
2026-08-03 09:00:57,LOT_A,RCP_01,151.15271548817753,101388.69805731847,0.49984584695262635,0.0019565615096580743,7848.850345955115
2026-08-03 09:00:58,LOT_A,RCP_01,147.75320319340173,101906.2594184158,0.506958592167724,0.0018590065305381146,7539.403884492332
2026-08-03 09:00:59,LOT_A,RCP_01,150.39432083061175,101138.10414785669,0.4980710700851883,0.0015904556913373304,7520.850633120447
2026-08-03 09:01:00,LOT_A,RCP_01,146.57666752887323,100454.01867541511,0.5039973453298979,0.0018983427091757074,7685.146733323467
