time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label
88.0,10.019725817448604,0.4191822385541814,15.925722717977004,0.3994617472943926,31.48607905854103,3.142409246739105,30.75717210828258,0.0,5.922546081176414,12.39741196376474,SHARP_TURN
88.10000000000001,10.075428286030322,0.7184050397856621,17.00784332876175,0.4007069399581782,30.61901169106965,3.0389786738419056,38.315725595084,0.0,6.208239898392492,12.393079778411009,SHARP_TURN
88.2,10.13109138848362,0.765979418874487,16.84643898620354,0.4131067142538974,30.74886051865957,3.0350985238977226,39.58301341573924,0.0,6.366741905498491,12.378208824073544,SHARP_TURN
88.30000000000001,10.186686085391017,0.6012254467390418,15.821093397023034,0.4178122876248239,31.276701273076743,3.0703509473931323,35.54199668802347,0.0,5.503075553316897,12.422820777932683,SHARP_TURN
88.4,10.242183391203044,0.4773248488815949,17.098003932528066,0.4196553192658467,29.570352618063364,2.887114152189579,32.52217796972413,0.0,6.178853897242409,12.410976318538982,SHARP_TURN
88.5,10.297554397061903,0.548500821702767,17.101854185571614,0.409010556490855,30.60916807313804,2.9724696654063254,34.37909669845584,0.0,6.138223894880614,12.355887812428856,SHARP_TURN
88.60000000000001,10.352770293562616,0.5993214406358724,15.99520521014658,0.412095812198655,30.26974415309071,2.923830365666717,35.72691442688447,0.0,6.021868578027981,12.383577707051424,SHARP_TURN
88.7,10.40780239343309,0.6839213047801171,16.830904477279017,0.4346402622389568,29.84579844097819,2.8676369239878823,37.918955970309256,0.0,6.308497258687202,12.382953517233018,SHARP_TURN
88.80000000000001,10.462622154114898,0.6065156107219061,17.465194570447377,0.437667373743176,30.804744386968583,2.944266163224984,36.06056128380851,0.0,6.171196643154,12.445652275763791,SHARP_TURN
88.9,10.517201200226037,0.3814015839593696,16.276546418494334,0.4041843182284621,29.91461019056304,2.84435085162392,30.509121279300693,0.0,5.817045418476196,12.4524987398918,SHARP_TURN
89.0,10.571511345887629,0.6286417150897744,16.96911709148084,0.3935892215225858,30.90252397785485,2.923188839018377,36.76615876148704,0.0,6.332610290372489,12.36290278364305,SHARP_TURN
89.10000000000001,10.625524616896293,0.6128799237504929,15.634521076881978,0.3835112451625413,30.95068519309273,2.9128618406169013,36.44773255741713,0.0,6.37423955334292,12.404404771053157,SHARP_TURN
89.2,10.679213272724049,0.3939221402673784,15.62773949185006,0.3995731365986605,30.15552084875,2.82375864950377,31.04895208849813,0.0,6.389558678452607,12.347475976049983,SHARP_TURN
89.30000000000001,10.73254982832804,0.5206291561077249,15.814543456480438,0.3952686933518148,28.158554667347385,2.623659346358147,34.291298662352375,0.0,6.388211901864511,12.36273896753754,SHARP_TURN
89.4,10.785507075752102,0.4808331707116078,16.34636100707124,0.40797085985492,32.010121790737514,2.967882878933197,33.370539173843135,0.0,6.313744902521474,12.407244948905868,SHARP_TURN
89.5,10.838058105502729,0.4389515742516506,16.794703639660348,0.4765704774529752,29.63990276993665,2.734798289638971,32.397070703995084,0.0,6.367434604714708,12.35793650340001,SHARP_TURN
89.60000000000001,10.890176327681948,0.4108694164572624,16.32954497435251,0.4309029578440853,29.77547091000264,2.734158751343245,31.767982270186288,0.0,6.417521619946664,12.420487308540649,SHARP_TURN
