time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label
58.0,6.561420762514343,-3.144632851811138,-0.5224786449104128,-0.0389967423272335,24.16409054529017,3.6827527786878993,0.0,86.83898555433414,4.273832208082467,12.417319982373844,HARD_BRAKE
58.1,6.528026402532503,-3.1485202668767056,1.882445619115263,0.027323149068267,24.234381638438517,3.712359623581938,0.0,86.95560800630116,4.341004757702821,12.427747458861326,HARD_BRAKE
58.2,6.49552394477643,-3.147986647546856,0.5774287115198019,-0.0189776220662283,22.66321026799915,3.4890503769483368,0.0,86.93959942640568,4.309573214627812,12.406433043104244,HARD_BRAKE
58.3,6.463931225998402,-3.112253547371162,0.3191813335484574,0.0202522409371802,24.774861154185032,3.832785388331289,0.0,85.86760642113487,4.243193098816966,12.473563265892944,HARD_BRAKE
58.400000000000006,6.433265439890568,-3.1254002749225847,0.1050911731977212,0.0411830691171083,24.628320721298287,3.828276782827295,0.0,86.26200824767754,4.442358807887375,12.45793536673034,HARD_BRAKE
58.5,6.4035431234887215,-3.120191718137859,1.732853713949432,0.0388784897657492,25.664947959842465,4.007929276793863,0.0,86.10575154413577,4.427570172162442,12.500641759117112,HARD_BRAKE
58.6,6.374780144107005,-3.249096580319781,1.6068811674995027,0.0071375183743532,25.6012394561896,4.016019200263084,0.0,89.97289740959343,4.389804325463303,12.4152444032342,HARD_BRAKE
58.7,6.34699168681414,-3.014672053967204,1.4634811834268475,0.0220165017995832,25.056450242281237,3.9477679314337135,0.0,82.94016161901611,4.204572215937086,12.401830071955873,HARD_BRAKE
58.8,6.32019224246143,-3.0402551070805583,0.0926662344594516,0.0247605172158059,24.141279360486585,3.819706495365186,0.0,83.70765321241674,4.371516327890339,12.45574331836604,HARD_BRAKE
58.900000000000006,6.294395596272255,-3.091585337457244,2.083886752961267,0.0726886609930164,24.40919326357789,3.8779248762238274,0.0,85.2475601237173,4.51266023297193,12.452277706323343,HARD_BRAKE
59.0,6.269614817002372,-2.9930418277804214,1.0643220927638464,0.0144267190490237,24.25900141779293,3.869296938626231,0.0,82.29125483341264,4.226406870299963,12.475878171532246,HARD_BRAKE
