timestamp,chamber_temp_c,temp_ewma_0_05,temp_ewma_0_2,temp_ewma_0_5
2026-01-01 10:00:00,71.55489539234347,71.55489539234347,71.55489539234347,71.55489539234347
2026-01-01 10:00:01,71.83449600683946,71.56887542306826,71.61081551524268,71.69469569959146
2026-01-01 10:00:02,72.57956636758016,71.61940997029386,71.80456568571017,72.1371310335858
2026-01-01 10:00:03,72.08728848860967,71.64280389620964,71.86111024629008,72.11220976109774
2026-01-01 10:00:04,72.41410390483793,71.68136889664105,71.97170897799965,72.26315683296784
2026-01-01 10:00:05,72.25969670606577,71.71028528711228,72.02930652361289,72.2614267695168
2026-01-01 10:00:06,71.71359135913306,71.71045059071332,71.96616349071692,71.98750906432494
2026-01-01 10:00:07,72.24387849918463,71.73712198613688,72.02170649241047,72.11569378175479
2026-01-01 10:00:08,71.85753204697538,71.74314248917881,71.98887160332346,71.98661291436508
2026-01-01 10:00:09,71.85492489772847,71.7487316096063,71.96208226220446,71.92076890604677
2026-01-01 10:00:10,72.0437252934017,71.76348129379606,71.97841086844392,71.98224709972425
2026-01-01 10:00:11,71.31333131706647,71.74097379495957,71.84539495816843,71.64778920839535
2026-01-01 10:00:12,72.53647474684574,71.78074884255388,71.9836109159039,72.09213197762054
2026-01-01 10:00:13,71.69800964617166,71.77661188273477,71.92649066195744,71.89507081189609
2026-01-01 10:00:14,72.45012123884676,71.81028735054036,72.03121677733532,72.17259602537143
2026-01-01 10:00:15,72.0613445057339,71.82284020830004,72.03724232301504,72.11697026555267
2026-01-01 10:00:16,72.68941488583296,71.86616894217669,72.16767683557862,72.40319257569281
2026-01-01 10:00:17,71.70301376379368,71.85801118325753,72.07474422122164,72.05310316974325
2026-01-01 10:00:18,71.85969231458854,71.85809523982408,72.03173383989503,71.9563977421659
2026-01-01 10:00:19,72.15199610695147,71.87279028318045,72.05578629330631,72.05419692455868
2026-01-01 10:00:20,71.00663800581009,71.82948266931193,71.84595663580707,71.53041746518439
2026-01-01 10:00:21,72.37256464870143,71.8566367682814,71.95127823838595,71.9514910569429
2026-01-01 10:00:22,72.69373367761078,71.89849161374788,72.09976932623093,72.32261236727683
2026-01-01 10:00:23,72.50706305696926,71.92892018590895,72.18122807237859,72.41483771212305
2026-01-01 10:00:24,72.33964633994051,71.94945649361053,72.21291172589098,72.37724202603178
2026-01-01 10:00:25,71.93430994809815,71.9486991663349,72.15719137033241,72.15577598706497
2026-01-01 10:00:26,72.57685600217687,71.98010700812699,72.24112429670132,72.36631599462092
2026-01-01 10:00:27,72.48331377988737,72.005267346715,72.28956219333853,72.42481488725414
2026-01-01 10:00:28,72.17667938005977,72.01383794838223,72.26698563068277,72.30074713365696
2026-01-01 10:00:29,72.00230144077304,72.01326112300177,72.21404879270082,72.151524287215
2026-01-01 10:00:30,71.83720490752758,72.00445831222805,72.13868001566618,71.99436459737129
2026-01-01 10:00:31,71.4463955120293,71.97655517221811,72.0002231149388,71.72038005470029
2026-01-01 10:00:32,72.55180318176951,72.00531757269567,72.11053912830495,72.1360916182349
2026-01-01 10:00:33,71.02258025099167,71.95618070661047,71.8929473528423,71.57933593461328
2026-01-01 10:00:34,71.83343369436646,71.95004335599826,71.88104462114714,71.70638481448987
2026-01-01 10:00:35,72.0739710313536,71.95623973976602,71.91962990318844,71.89017792292174
2026-01-01 10:00:36,72.38694653307573,71.9777750794315,72.0130932291659,72.13856222799873
2026-01-01 10:00:37,72.79274755643031,72.01852370328143,72.16902409461879,72.46565489221453
2026-01-01 10:00:38,72.44699569917832,72.03994730307627,72.2246184155307,72.45632529569642
2026-01-01 10:00:39,71.8688153582557,72.03139070583524,72.1534578040757,72.16257032697607
2026-01-01 10:00:40,72.32765740105012,72.04620404059598,72.18829772347058,72.24511386401309
2026-01-01 10:00:41,71.43227985738613,72.01550783143549,72.0370941502537,71.83869686069961
2026-01-01 10:00:42,72.64347233700992,72.0469060567142,72.15836978760494,72.24108459885477
2026-01-01 10:00:43,71.92958610382676,72.04104005906983,72.1126130508493,72.08533535134077
2026-01-01 10:00:44,71.69680838250582,72.02382847524161,72.02945211718061,71.8910718669233
2026-01-01 10:00:45,71.7124229548055,72.0082581992198,71.9660462847056,71.80174741086441
2026-01-01 10:00:46,71.97238740257083,72.00646465938735,71.96731450827865,71.88706740671762
2026-01-01 10:00:47,71.82324678484352,71.99730376566015,71.93850096359162,71.85515709578057
2026-01-01 10:00:48,73.03045947629155,72.04896155119172,72.15689266613161,72.44280828603607
2026-01-01 10:00:49,71.67681848345373,72.03035439780483,72.06087782959604,72.0598133847449
2026-01-01 10:00:50,72.01467348442064,72.02957035213562,72.05163696056096,72.03724343458276
2026-01-01 10:00:51,72.01262245301353,72.02872295717953,72.04383405905148,72.02493294379815
2026-01-01 10:00:52,72.01272245523288,72.02792293208219,72.03761173828775,72.01882769951551
2026-01-01 10:00:53,72.02490563787872,72.02777206737201,72.03507051820594,72.02186666869711
2026-01-01 10:00:54,71.78329671381452,72.01554829969413,71.98471575732766,71.90258169125582
2026-01-01 10:00:55,71.73746662479115,72.00164421594899,71.93526593082036,71.82002415802349
2026-01-01 10:00:56,71.61202777406793,71.98216339385493,71.87061829946988,71.7160259660457
2026-01-01 10:00:57,71.33032142403678,71.94957129536402,71.76255892438326,71.52317369504124
2026-01-01 10:00:58,72.09733807489914,71.95695963434078,71.82951475448644,71.81025588497019
2026-01-01 10:00:59,72.44296935781314,71.98126012051439,71.95220567515179,72.12661262139167
2026-01-01 10:01:00,71.75561213654431,71.9699777213159,71.9128869674303,71.941112378968
2026-01-01 10:01:01,71.74862323243029,71.95890999687161,71.8800342204303,71.84486780569915
2026-01-01 10:01:02,71.85758272680481,71.95384363336827,71.8755439217052,71.85122526625199
2026-01-01 10:01:03,71.79271211644249,71.94578705752197,71.85897756065266,71.82196869134724
2026-01-01 10:01:04,71.35367861293878,71.9161816352928,71.75791777110989,71.58782365214302
2026-01-01 10:01:05,72.61429861441661,71.95108748424899,71.92919393977124,72.10106113327981
2026-01-01 10:01:06,72.19754994940087,71.96341060750657,71.98286514169718,72.14930554134034
2026-01-01 10:01:07,71.67973723776089,71.9492269390193,71.92223956090993,71.91452138955061
2026-01-01 10:01:08,72.13372729269294,71.95845195670299,71.96453710726654,72.02412434112178
2026-01-01 10:01:09,71.80269422732292,71.95066407023398,71.93216853127782,71.91340928422235
2026-01-01 10:01:10,71.9047631549814,71.94836902447135,71.92668745601854,71.90908621960187
2026-01-01 10:01:11,72.1637837242106,71.95913975945831,71.97410670965695,72.03643497190623
2026-01-01 10:01:12,72.42883402138854,71.98262447255482,72.06505217200328,72.23263449664739
2026-01-01 10:01:13,72.68378585815857,72.017682541835,72.18879890923434,72.45821017740298
2026-01-01 10:01:14,72.76675925202707,72.0551363773446,72.30439097779289,72.61248471471502
2026-01-01 10:01:15,71.88801358165608,72.04678023756017,72.22111549856552,72.25024914818556
2026-01-01 10:01:16,71.77511313398992,72.03319688238165,72.13191502565041,72.01268114108774
2026-01-01 10:01:17,72.0448188758649,72.03377798205581,72.11449579569332,72.02875000847632
2026-01-01 10:01:18,72.05775444552974,72.0349768052295,72.1031475256606,72.04325222700302
2026-01-01 10:01:19,71.66960014839981,72.01670797238802,72.01643805020845,71.85642618770142
2026-01-01 10:01:20,71.72078612029436,72.00191187978334,71.95730766422564,71.78860615399789
2026-01-01 10:01:21,72.36597317418938,72.02011494450363,72.03904076621839,72.07728966409363
