time_s,mode,linear_mps,angular_rps,x_m,y_m,yaw_rad
0.05,forward,0.18,0.0,0.009,0.0,0.0
0.1,forward,0.18,0.0,0.018,0.0,0.0
0.15000000000000002,forward,0.18,0.0,0.026999999999999996,0.0,0.0
0.2,forward,0.18,0.0,0.036,0.0,0.0
0.25,forward,0.18,0.0,0.045,0.0,0.0
0.3,forward,0.18,0.0,0.054,0.0,0.0
0.35,forward,0.18,0.0,0.063,0.0,0.0
0.39999999999999997,forward,0.18,0.0,0.072,0.0,0.0
0.44999999999999996,forward,0.18,0.0,0.08099999999999999,0.0,0.0
0.49999999999999994,forward,0.18,0.0,0.08999999999999998,0.0,0.0
0.5499999999999999,forward,0.18,0.0,0.09899999999999998,0.0,0.0
0.6,forward,0.18,0.0,0.10799999999999997,0.0,0.0
0.65,forward,0.18,0.0,0.11699999999999997,0.0,0.0
0.7000000000000001,forward,0.18,0.0,0.12599999999999997,0.0,0.0
0.7500000000000001,forward,0.18,0.0,0.13499999999999998,0.0,0.0
0.8000000000000002,forward,0.18,0.0,0.144,0.0,0.0
0.8500000000000002,forward,0.18,0.0,0.153,0.0,0.0
0.9000000000000002,forward,0.18,0.0,0.162,0.0,0.0
0.9500000000000003,forward,0.18,0.0,0.171,0.0,0.0
1.0000000000000002,forward,0.18,0.0,0.18000000000000002,0.0,0.0
1.0500000000000003,forward,0.18,0.0,0.18900000000000003,0.0,0.0
1.1000000000000003,forward,0.18,0.0,0.19800000000000004,0.0,0.0
1.1500000000000004,forward,0.18,0.0,0.20700000000000005,0.0,0.0
1.2000000000000004,forward,0.18,0.0,0.21600000000000005,0.0,0.0
1.2500000000000004,forward,0.18,0.0,0.22500000000000006,0.0,0.0
1.3000000000000005,forward,0.18,0.0,0.23400000000000007,0.0,0.0
1.3500000000000005,forward,0.18,0.0,0.24300000000000008,0.0,0.0
1.4000000000000006,forward,0.18,0.0,0.25200000000000006,0.0,0.0
1.4500000000000006,forward,0.18,0.0,0.26100000000000007,0.0,0.0
