timestamp,lot_id,recipe_id,temperature_c
2026-08-03 09:00:00,LOT_A,RCP_01,65.06703775754598
2026-08-03 09:00:01,LOT_A,RCP_01,64.7712034966271
2026-08-03 09:00:02,LOT_A,RCP_01,65.16509926307742
2026-08-03 09:00:03,LOT_A,RCP_01,65.20692423760606
2026-08-03 09:00:04,LOT_A,RCP_01,64.57077225849616
2026-08-03 09:00:05,LOT_A,RCP_01,64.71352050849029
2026-08-03 09:00:06,LOT_A,RCP_01,65.02812488869681
2026-08-03 09:00:07,LOT_A,RCP_01,64.9304266296844
2026-08-03 09:00:08,LOT_A,RCP_01,64.99630374534905
2026-08-03 09:00:09,LOT_A,RCP_01,64.81233033593381
2026-08-03 09:00:10,LOT_A,RCP_01,65.19346755446982
2026-08-03 09:00:11,LOT_A,RCP_01,65.17111422579437
2026-08-03 09:00:12,LOT_A,RCP_01,65.01452675346347
2026-08-03 09:00:13,LOT_A,RCP_01,65.24799306553297
2026-08-03 09:00:14,LOT_A,RCP_01,65.10285205529544
2026-08-03 09:00:15,LOT_A,RCP_01,64.81095565816568
2026-08-03 09:00:16,LOT_A,RCP_01,65.08112517249815
2026-08-03 09:00:17,LOT_A,RCP_01,64.78904582781762
2026-08-03 09:00:18,LOT_A,RCP_01,65.1932590662876
2026-08-03 09:00:19,LOT_A,RCP_01,64.98901629958303
2026-08-03 09:00:20,LOT_A,RCP_01,64.95933028002004
2026-08-03 09:00:21,LOT_A,RCP_01,64.85019550023114
2026-08-03 09:00:22,LOT_A,RCP_01,65.26895909450829
2026-08-03 09:00:23,LOT_A,RCP_01,64.96600351394487
2026-08-03 09:00:24,LOT_A,RCP_01,64.90576787912411
2026-08-03 09:00:25,LOT_A,RCP_01,64.9225306188926
2026-08-03 09:00:26,LOT_A,RCP_01,65.11710802082173
2026-08-03 09:00:27,LOT_A,RCP_01,65.0803976941601
2026-08-03 09:00:28,LOT_A,RCP_01,65.09080117455112
2026-08-03 09:00:29,LOT_A,RCP_01,65.09478062066174
2026-08-03 09:00:30,LOT_A,RCP_01,65.4711624721915
2026-08-03 09:00:31,LOT_A,RCP_01,64.91058869639538
2026-08-03 09:00:32,LOT_A,RCP_01,64.88730659960426
2026-08-03 09:00:33,LOT_A,RCP_01,64.82096999978546
2026-08-03 09:00:34,LOT_A,RCP_01,65.1355154729666
2026-08-03 09:00:35,LOT_A,RCP_01,65.24837390439859
2026-08-03 09:00:36,LOT_A,RCP_01,64.97493155931593
2026-08-03 09:00:37,LOT_A,RCP_01,64.81516557506825
2026-08-03 09:00:38,LOT_A,RCP_01,64.81861413254792
2026-08-03 09:00:39,LOT_A,RCP_01,65.14313041332143
2026-08-03 09:00:40,LOT_A,RCP_01,65.16351591766475
2026-08-03 09:00:41,LOT_A,RCP_01,65.11949393902714
2026-08-03 09:00:42,LOT_A,RCP_01,64.85358786439649
2026-08-03 09:00:43,LOT_A,RCP_01,65.05107549107468
2026-08-03 09:00:44,LOT_A,RCP_01,65.02567087801096
2026-08-03 09:00:45,LOT_A,RCP_01,65.04811149128038
2026-08-03 09:00:46,LOT_A,RCP_01,65.1917143311486
2026-08-03 09:00:47,LOT_A,RCP_01,65.04919102073043
2026-08-03 09:00:48,LOT_A,RCP_01,65.14936098387582
2026-08-03 09:00:49,LOT_A,RCP_01,65.01486739528755
2026-08-03 09:00:50,LOT_A,RCP_01,65.06360626771179
2026-08-03 09:00:51,LOT_A,RCP_01,65.13888340968448
2026-08-03 09:00:52,LOT_A,RCP_01,64.67942571963175
2026-08-03 09:00:53,LOT_A,RCP_01,64.9296723324014
2026-08-03 09:00:54,LOT_A,RCP_01,64.89651801605558
2026-08-03 09:00:55,LOT_A,RCP_01,64.85944687338646
2026-08-03 09:00:56,LOT_A,RCP_01,64.93946870473013
2026-08-03 09:00:57,LOT_A,RCP_01,65.32888708847156
2026-08-03 09:00:58,LOT_A,RCP_01,64.80951715454749
2026-08-03 09:00:59,LOT_A,RCP_01,65.21302123801013
2026-08-03 09:01:00,LOT_A,RCP_01,64.62976865024453
2026-08-03 09:01:01,LOT_A,RCP_01,64.92632529340312
2026-08-03 09:01:02,LOT_A,RCP_01,65.0358056743231
2026-08-03 09:01:03,LOT_A,RCP_01,65.12896891289904
