time_s,motor_temp_c,motor_current_a,bearing_vibration_g,battery_voltage_v,battery_internal_resistance_ohm,wheel_friction_index,health_score,failure_label
1075.0,58.46963345177227,5.731778125969172,0.3961157558996434,12.454819748079068,0.0583930819771883,0.1738502473755995,53.6594383010269,0
1091.5,58.86343282878703,5.808572923857697,0.399134731309531,12.464964279789376,0.0589051943420422,0.1743502876693015,51.94235613510365,0
1108.5,60.46670448226615,6.084944341353618,0.4113942537662279,12.40998489516464,0.0610923336831282,0.1752488135667875,45.18435967685403,0
1128.0,63.23750924463756,6.09144007744008,0.4451294397886998,12.402640326609086,0.0585728427238524,0.1739011497537737,39.5479808024226,0
1134.0,60.392325398330975,6.2284652434783325,0.4400473175121357,12.356286117385162,0.0583974189130322,0.1747115048287687,42.296590664733614,0
1136.0,61.82031618137461,5.97894209801546,0.4260728328061004,12.388702657763238,0.0588436046333137,0.174236099086564,44.13121269964395,0
1142.5,62.15996137306762,5.6719609848190045,0.4002138020776283,12.40643915120882,0.0601647094683452,0.1738683831198576,48.52387268075102,0
1151.5,62.31579149349236,6.24705251282703,0.4477527599332439,12.418261852638906,0.0618182069223241,0.1738219930700269,37.05495390915839,0
1154.5,62.474999808080526,6.012287389461729,0.4413862349996173,12.395593782035204,0.060013585402916,0.1754955681605945,40.6047016537139,0
1155.5,63.70100238345081,6.191060052262887,0.4457611943425207,12.403336987736736,0.0604804790733347,0.1776496038903347,37.02078619499767,0
1160.5,64.17467112951742,5.884796414325338,0.4243446185506946,12.38610135412303,0.0619086837393571,0.1743916421933568,40.66292597323047,0
1162.5,63.53296426111662,6.016830625895711,0.4258709418469452,12.417032971435956,0.0581275807437212,0.1750510207813889,42.39803283773984,0
1163.5,62.55807958164206,6.144602090720541,0.4338982883442123,12.408530295102484,0.0602767519844813,0.173754395465613,40.1954499424351,0
1164.5,63.47832144210157,6.1898421315447285,0.4374505508647569,12.37392933136773,0.0621512784323937,0.1742506548744724,37.27027619812339,0
