timestamp,equipment_id,recipe,chamber_id,process_status,temperature_c,pressure_pa,vibration_rms_g,particle_count,rf_power_w,gas_flow_sccm,cycle_time_min,maintenance_age_hours,yield_percent,fault_flag,rul_cycles
2026-02-01 08:00:00,EQ-FINAL-04,ETCH-A,CH-03,RUNNING,71.26915247070683,18.885683376511828,0.08579116730889481,8,834.0592883099908,123.7425964965521,60.58299739249807,414.2507155550999,94.47058220487263,0,95.55576934653463
2026-02-01 08:01:00,EQ-FINAL-04,ETCH-C,CH-03,MAINTENANCE,70.37786378170627,17.938731141882613,0.07640544466509248,1,858.3080249957379,121.07271727315242,61.09854077621377,64.47271760046975,94.69414123128799,0,152.84832916665928
2026-02-01 08:02:00,EQ-FINAL-03,ETCH-A,CH-02,RUNNING,72.35662635851583,17.85791263914495,0.08078491887399278,5,835.3613112423417,121.364926526464,61.746710846907675,111.35179738779667,96.1772695151215,0,150.84953277800778
2026-02-01 08:03:00,EQ-FINAL-02,ETCH-B,CH-01,RUNNING,70.52156141376938,18.151050873168135,0.07401536613140958,5,855.6478506140628,121.35137785179496,60.7710266158823,168.01827576966969,95.65972031771645,0,139.02488105988633
2026-02-01 08:04:00,EQ-FINAL-01,ETCH-A,CH-02,RUNNING,72.05098096773442,17.743841649901064,0.07868924483378033,7,858.8914059802242,119.76696364933022,59.203024258862676,134.8305981932537,95.68112330376343,0,150.59085092346888
2026-02-01 08:05:00,EQ-FINAL-03,ETCH-A,CH-01,RUNNING,71.78239122337443,18.042559477936482,0.07775934215024667,4,867.8983090185209,120.77745758277982,64.07153110424224,798.1538215292987,97.05738366268953,0,49.70209044771106
2026-02-01 08:06:00,EQ-FINAL-02,ETCH-A,CH-01,RUNNING,71.66688802670544,18.756016829719904,0.0832285397891317,9,854.7259122424372,118.02759371597823,55.925020666518954,582.3195032537478,95.38119928246333,0,72.28795156117165
2026-02-01 08:07:00,EQ-FINAL-01,ETCH-A,CH-03,RUNNING,71.58337367444724,18.0864992600423,0.09307260186259851,3,861.5060038570911,117.50067110183706,58.18496027300982,681.6955454685009,95.24176418392412,0,50.792888040933704
2026-02-01 08:08:00,EQ-FINAL-03,ETCH-B,CH-01,RUNNING,73.48051932153314,18.141437497132852,0.0564800064590449,6,846.6113503618785,120.75613761673003,65.26069129888779,121.57589975493046,95.11387263972034,0,162.73434673111953
2026-02-01 08:09:00,EQ-FINAL-02,ETCH-B,CH-03,RUNNING,71.89320131193361,17.84729689513647,0.051297537562149,5,838.1870356233932,119.28392386354469,61.88439765912041,583.3314707081497,95.87673066678953,0,91.30908781148362
2026-02-01 08:10:00,EQ-FINAL-02,ETCH-C,CH-03,RUNNING,72.5359563724125,17.926765595985085,0.08641763046846948,2,837.2960227212874,124.99714535403419,57.06769876535192,721.4237493561357,94.27589988708253,0,47.25558547553846
2026-02-01 08:11:00,EQ-FINAL-04,ETCH-B,CH-01,RUNNING,71.64694651264108,18.27849193154517,0.06771608940306158,4,839.5401809768822,116.42960747558317,62.41675241708547,535.3685540660211,96.12236902308524,0,90.44577527105663
2026-02-01 08:12:00,EQ-FINAL-03,ETCH-B,CH-01,RUNNING,73.03062495758533,17.977899640704933,0.07866354717630737,6,857.7139834651741,120.08911000878257,61.73237682605892,276.1756152773551,95.71949115044792,0,132.5559561911867
2026-02-01 08:13:00,EQ-FINAL-04,ETCH-A,CH-01,RUNNING,73.64084992937005,17.831446517004473,0.06096630134539592,5,826.559213637663,123.1950227277221,60.591341337153544,350.2143230379542,95.1805449877796,0,125.02455785025673
2026-02-01 08:14:00,EQ-FINAL-03,ETCH-A,CH-01,RUNNING,73.25526819441811,17.555704504252603,0.09650883436868926,2,837.9333060386641,119.4513284210596,58.61384365858969,702.1832343332595,95.97018008229863,0,32.644103790917256
2026-02-01 08:15:00,EQ-FINAL-02,ETCH-C,CH-03,RUNNING,72.66735093615395,17.87290597418162,0.07825020039138118,2,842.8747483293954,120.58429218908933,62.35490119404537,575.4463440597153,95.59387196489806,0,78.33933485575965
2026-02-01 08:16:00,EQ-FINAL-03,ETCH-C,CH-01,RUNNING,71.6266005661087,17.772672107173815,0.0802448577729031,6,833.5837725674379,117.2667640342741,60.83869609241184,187.19368706356397,95.45674660628008,0,142.93629266336546
2026-02-01 08:17:00,EQ-FINAL-01,ETCH-A,CH-02,RUNNING,71.93732004614478,18.39962997074785,0.05388151113187271,6,857.3959409902093,123.21097567786356,61.62393569906502,493.3512001197908,95.80457737402735,0,95.55298110603609
2026-02-01 08:18:00,EQ-FINAL-04,ETCH-A,CH-03,IDLE,72.99130004106743,17.985228044396294,0.06977356730248259,5,859.7291038391064,121.42895317144752,59.039345726456645,691.7980879741752,95.65331464081153,0,58.722950654937144
2026-02-01 08:19:00,EQ-FINAL-01,ETCH-A,CH-01,RUNNING,71.88619956169771,18.10671414670295,0.10086445599910185,3,824.6897155385127,123.73164464839871,58.81941557606308,644.9364764180175,96.82642111940693,0,54.35532479905636
2026-02-01 08:20:00,EQ-FINAL-02,ETCH-A,CH-03,RUNNING,70.83284347092021,17.35694807818676,0.08511335202485092,7,859.5832019845184,123.72799085300485,64.73438636904795,524.0636598908077,94.1920442257946,0,80.8708634104002
2026-02-01 08:21:00,EQ-FINAL-02,ETCH-A,CH-01,IDLE,70.49082070318825,17.85548153669308,0.09466397417645053,3,837.0772599247939,121.4959974370449,59.10226845541185,440.20376771341023,95.45540010623758,0,86.54875814611297
2026-02-01 08:22:00,EQ-FINAL-02,ETCH-B,CH-03,IDLE,72.11663563925795,18.406686475568073,0.09371767879179607,7,863.1754221046823,122.74363542359248,61.98415614815399,17.08999289178381,94.46360641964877,0,133.558685586427
2026-02-01 08:23:00,EQ-FINAL-03,ETCH-B,CH-02,MAINTENANCE,72.90072250697435,17.485276843772578,0.07008649712621706,2,848.2140944312885,118.71759806669382,61.12440125020726,793.7240928815752,95.29240105120707,0,40.21112381486517
2026-02-01 08:24:00,EQ-FINAL-04,ETCH-A,CH-01,RUNNING,72.23472973457214,17.51792577710677,0.08855746667233781,3,849.2433958479933,123.28835809017212,61.933723394195894,203.03767582003428,96.47507899198926,0,113.79258711333469
2026-02-01 08:25:00,EQ-FINAL-03,ETCH-A,CH-03,RUNNING,71.06095549526904,17.711641019778693,0.09181674904350148,6,848.4225273099964,121.85164413376451,62.832262033915256,772.5909043365109,95.14290332222592,0,30.069155080044986
2026-02-01 08:26:00,EQ-FINAL-04,ETCH-A,CH-03,IDLE,70.72224738028348,18.58821136805464,0.06127662634247087,5,841.5404014668441,120.5193776130757,59.67114272187419,509.3111358423096,94.89959540134718,0,102.9629831515792
2026-02-01 08:27:00,EQ-FINAL-01,ETCH-C,CH-02,RUNNING,72.06997984270863,18.065584962528284,0.08952223811607132,5,854.687707537228,116.53756382077552,59.79187240398643,281.10866103150283,95.69043810341587,0,113.3850624207258
2026-02-01 08:28:00,EQ-FINAL-02,ETCH-C,CH-03,RUNNING,72.28686527081568,17.97001760252915,0.08700863467512147,10,848.3751373441099,115.45737175348813,61.12412901975976,278.1592905089668,93.56606035604244,0,102.47497199839187
2026-02-01 08:29:00,EQ-FINAL-02,ETCH-A,CH-02,RUNNING,73.7100981303291,18.59229279989645,0.08412644749680916,6,841.3849670200332,120.44052226287069,60.41720652508439,296.0088282012421,95.3295352784224,0,100.99149344889125
2026-02-01 08:30:00,EQ-FINAL-04,ETCH-C,CH-02,MAINTENANCE,73.06796688158843,18.442451086308154,0.08432571818250786,3,842.0086936206284,115.65661303443785,58.925792807456006,45.535470633276006,94.37687602029678,0,142.1354630566651
2026-02-01 08:31:00,EQ-FINAL-01,ETCH-B,CH-02,RUNNING,71.69596116357368,18.28734916930068,0.07432652361657713,5,837.5508457670993,121.35890092884911,65.39006624766866,52.61141261654467,96.33106723679991,0,170.9336459877778
2026-02-01 08:32:00,EQ-FINAL-02,ETCH-A,CH-03,RUNNING,69.91225714238453,18.089615488538676,0.06479795077921072,9,829.8946943883698,117.54535304427112,58.74735563765466,128.26785830152528,94.32480184601756,0,145.41281312278232
2026-02-01 08:33:00,EQ-FINAL-02,ETCH-B,CH-02,IDLE,72.90340002513749,17.958482004075638,0.08294671827842175,5,848.5131275761643,114.3477547186655,62.71269837625154,555.0372867088115,95.42057294952862,0,65.00858467338126
2026-02-01 08:34:00,EQ-FINAL-04,ETCH-B,CH-02,MAINTENANCE,72.14906278258603,18.30515483261086,0.07780497197456195,5,837.5170450387855,123.58642755149154,59.98673903348112,189.34926706208816,95.77756232566759,0,112.35874050178934
2026-02-01 08:35:00,EQ-FINAL-03,ETCH-B,CH-03,MAINTENANCE,73.66095921000117,18.302113602434833,0.08156138646886933,5,838.9105230856457,121.82882984037958,61.586353189719176,294.0986987398542,94.41896792623031,0,109.14088037509619
2026-02-01 08:36:00,EQ-FINAL-02,ETCH-A,CH-03,IDLE,70.44647162949377,18.699175106643118,0.06810546930885743,8,856.3760086766754,118.29524481900827,63.13881761687641,331.29960932363025,93.801783783996,0,112.63897136376454
2026-02-01 08:37:00,EQ-FINAL-01,ETCH-B,CH-03,IDLE,71.29581318204549,17.856531004368264,0.05689817082421615,4,871.1295336352341,121.7826034003692,59.698341272749694,341.0459682796838,95.99490058375606,0,130.8395116903626
2026-02-01 08:38:00,EQ-FINAL-03,ETCH-C,CH-02,RUNNING,73.15451555672622,18.284027524794038,0.061905497627547004,13,852.239839892203,124.44932816215409,63.770559019080345,101.95215002220462,93.47825605367612,0,141.4424554040048
2026-02-01 08:39:00,EQ-FINAL-01,ETCH-A,CH-03,RUNNING,72.6126654968678,18.253440743602386,0.05617731731653998,6,858.654072069808,125.26325206262956,57.91780168718665,20.816523498890227,95.50915225664046,0,175.84838330181486
