timestamp,lot_id,recipe_id,temperature_c,pressure_kpa,gas_flow_sccm,vibration_rms,motor_current_a
2026-08-03 09:00:00,LOT_A,RCP_01,65.18407329637469,101.45630073157724,500.44695950219375,1.7766884932648548,8.038820158725825
2026-08-03 09:00:01,LOT_A,RCP_01,64.76673761665579,101.05489432102542,503.1960994453179,1.7597693946523871,7.897138434092718
2026-08-03 09:00:02,LOT_A,RCP_01,65.1517435247196,101.47215810184939,497.9380381843126,1.8133015767549039,8.040198363686766
2026-08-03 09:00:03,LOT_A,RCP_01,65.63008057030052,101.70420936550701,500.34737680644554,1.8897478408482313,8.170119964225698
2026-08-03 09:00:04,LOT_A,RCP_01,64.2702200666707,100.94248279345297,502.40228515043617,1.6423963120745975,7.73715003293972
2026-08-03 09:00:05,LOT_A,RCP_01,64.89391077946492,101.28358405123747,502.91549797267834,1.7568945758565007,7.938755650723557
2026-08-03 09:00:06,LOT_A,RCP_01,65.03923847391033,101.32993611224873,498.53034518528574,1.8314353443894944,7.946446124030593
2026-08-03 09:00:07,LOT_A,RCP_01,64.58580553939962,100.89277807111995,501.1290718035546,1.7476215824097283,7.921808071587624
2026-08-03 09:00:08,LOT_A,RCP_01,65.01720277118913,101.32848443037763,500.6327049425529,1.7713114424083904,7.9565040253086
2026-08-03 09:00:09,LOT_A,RCP_01,64.59031363855956,101.04682013172916,500.7569010196604,1.7584526812265786,7.877036775174202
2026-08-03 09:00:10,LOT_A,RCP_01,64.84154256689968,101.36147784215215,499.11509039408014,1.853686514319093,8.122857722756008
2026-08-03 09:00:11,LOT_A,RCP_01,65.09573584124948,101.520672640702,498.53385899816533,1.8493651602693855,8.164510760306552
2026-08-03 09:00:12,LOT_A,RCP_01,65.19156119286971,101.36014160674962,499.6462546555792,1.8427893146824479,8.003850275170127
2026-08-03 09:00:13,LOT_A,RCP_01,65.18177641441142,101.32692527455737,498.00035266064623,1.8564462182866637,8.164965385325768
2026-08-03 09:00:14,LOT_A,RCP_01,65.40752532212025,101.46222979559893,498.29891350231856,1.835464467122907,8.14483443234324
2026-08-03 09:00:15,LOT_A,RCP_01,64.97613395161962,101.28366842046727,502.11065139980707,1.7684883614077425,7.857287333771594
2026-08-03 09:00:16,LOT_A,RCP_01,65.54942311527437,101.511825014036,500.84520971829863,1.8500860795373428,8.115520451431562
2026-08-03 09:00:17,LOT_A,RCP_01,64.95660523269166,101.21247367396273,500.8793632908925,1.72808983791635,7.929568114257206
2026-08-03 09:00:18,LOT_A,RCP_01,65.66247014368778,101.66004444301122,499.5281954838849,1.8528243446659294,8.14475234507702
2026-08-03 09:00:19,LOT_A,RCP_01,64.48352320470205,101.01704924720205,499.301508799918,1.7443407223553344,7.888654735631562
2026-08-03 09:00:20,LOT_A,RCP_01,64.61214192726558,101.2526874034631,500.39115457958104,1.7553722847718758,8.00414892652465
2026-08-03 09:00:21,LOT_A,RCP_01,64.67127816756242,101.20754512315249,500.1544238999199,1.761885708688966,7.8374886484354755
2026-08-03 09:00:22,LOT_A,RCP_01,65.54317630683018,101.3687602805456,497.7838951509963,1.8814414280389151,8.15537309248101
2026-08-03 09:00:23,LOT_A,RCP_01,64.88812586001825,101.23250209541172,500.8185097254482,1.7914307486121708,7.96116272844302
2026-08-03 09:00:24,LOT_A,RCP_01,64.72440510157955,101.16802148410109,500.4590758773837,1.8011946607376044,7.967954169928464
2026-08-03 09:00:25,LOT_A,RCP_01,65.44575898214467,101.40221928918443,502.53900779283606,1.7397309581939557,7.9856226224621505
2026-08-03 09:00:26,LOT_A,RCP_01,65.22052637151627,101.29581288978935,499.29181459345017,1.830176233921755,8.03672525267621
2026-08-03 09:00:27,LOT_A,RCP_01,65.40013924834265,101.38628622476124,498.95450188122084,1.8312424134078222,8.063878117033562
2026-08-03 09:00:28,LOT_A,RCP_01,64.96061926009038,101.49011073401708,500.31397246327487,1.8077664846844836,8.086942778714542
2026-08-03 09:00:29,LOT_A,RCP_01,65.12100007274628,101.27534826038276,499.9357468055863,1.8731017836283743,8.149776129055855
2026-08-03 09:00:30,LOT_A,RCP_01,65.73367109650736,101.54969648398456,497.76281777077156,1.9771729361093269,8.21829544053509
2026-08-03 09:00:31,LOT_A,RCP_01,64.99704572015048,101.1756512383627,501.5557872502429,1.7802549486657395,7.973229450560658
2026-08-03 09:00:32,LOT_A,RCP_01,65.00357475291918,101.4727653798335,500.52591058807286,1.81796996234485,7.924906270237744
2026-08-03 09:00:33,LOT_A,RCP_01,65.21747063512967,101.29754858679897,501.45668276426426,1.6980690506343443,7.984383814984146
2026-08-03 09:00:34,LOT_A,RCP_01,65.33163824330775,101.42746759097517,499.16352540160875,1.8428867711471144,8.05182414549972
2026-08-03 09:00:35,LOT_A,RCP_01,65.49663395688488,101.5073676201504,497.7411401825868,1.8900181695584843,8.137466875907492
2026-08-03 09:00:36,LOT_A,RCP_01,64.70444982666875,101.09112812558442,499.605179729577,1.7645870265603412,7.92709006086674
2026-08-03 09:00:37,LOT_A,RCP_01,64.69493916310505,101.13797523771528,502.06812499073425,1.7502104828671547,7.885095398173611
2026-08-03 09:00:38,LOT_A,RCP_01,65.16512147379945,101.45877144043668,501.5319159977091,1.709088840087977,7.9339540297809945
