time_s,speed_mps,accel_mps2,steering_deg,yaw_rate_rps,front_distance_m,ttc_s,throttle_pct,brake_pct,motor_current_a,battery_voltage_v,event_label,iqr_anomaly
25.0,13.840135780988822,2.35997648406846,1.6300971770116837,0.0334977478311645,26.047938334941964,1.8820580048587456,84.62560219509584,0.0,8.278837623642897,12.340769664992909,HARD_ACCEL,True
25.1,13.857494744812955,2.3757995402140084,2.0852652987051745,0.0376263574141831,26.09208149290426,1.8828859020618336,85.04548114808836,0.0,8.439434576323974,12.38467280899363,HARD_ACCEL,True
25.200000000000003,13.87394432925357,2.1584249250724263,-0.2621789525770301,-0.0491370717115419,26.79989608536774,1.931671012176362,79.63414518776565,0.0,8.340767888648056,12.344092899475484,HARD_ACCEL,True
25.3,13.889467438344294,2.5047403925543343,2.1869164247546093,0.046443249780299,27.09414660465271,1.950697298145111,88.31376422754036,0.0,8.225790883301045,12.375725218421504,HARD_ACCEL,True
25.4,13.904047618307212,2.3679055408879925,0.6702128328166267,0.0196754805623118,23.391191530164857,1.6823296476175824,84.9133051878299,0.0,8.320660933402035,12.401103075984306,HARD_ACCEL,True
25.5,13.917669071176586,2.19324897288553,0.7801135721163031,0.0329723387083279,27.865828375484305,2.0021907571573374,80.56596102178547,0.0,8.194086421936234,12.391125676928889,HARD_ACCEL,True
25.6,13.930316667893107,2.425944746544853,1.927396546020484,0.0548692483339061,26.94806598266952,1.9344905521623927,86.40106199867166,0.0,8.668729667622312,12.301975575275858,HARD_ACCEL,True
25.700000000000003,13.941975960857883,2.3569249505373557,-0.3044926809195207,-0.025206437104307,26.223881351817923,1.8809300364196224,84.69189010863491,0.0,8.418800444715922,12.314121797432724,HARD_ACCEL,True
25.8,13.952633195936016,2.379763032429327,2.2187031888303927,0.0496814840587834,26.44371684179121,1.8952491956495692,85.2777622850436,0.0,8.380475408142669,12.35853301145394,HARD_ACCEL,True
25.9,13.962275323899853,2.340911406507233,3.1752783749102256,0.0713068898037073,25.80106653660852,1.847912746172801,84.31997061614061,0.0,8.263729253442534,12.283703661259256,HARD_ACCEL,True
26.0,13.970890011302645,2.3486136986042165,0.1443712580632045,-0.0203429329391257,24.33514542342249,1.7418464681731098,84.52458848092911,0.0,8.111875115250648,12.32511005595417,HARD_ACCEL,True
26.1,13.978465650773668,2.2801866506309616,1.5066008774398978,0.0101034007622011,26.11817002254716,1.868457574319081,82.82451817685717,0.0,8.580332008775263,12.357772155918637,HARD_ACCEL,True
26.200000000000003,13.984991370726444,2.2783859873686514,-0.3097083956248335,-0.0350879041252973,25.01275877804344,1.788543025518089,82.78863760323331,0.0,8.39450488880303,12.327666186613344,HARD_ACCEL,True
26.3,13.99045704447205,2.1696347239950544,0.9333801231325436,-0.0055835110375795,25.16369369444021,1.7986327118872043,80.07750796213723,0.0,8.49754689134276,12.300387134021063,HARD_ACCEL,True
26.4,13.99485329873014,2.4485797120383546,-0.6671513359258014,0.0140163455068026,25.748057225370427,1.8398233033072768,87.05728741918107,0.0,8.8428977314157,12.347028752247562,HARD_ACCEL,True
26.5,13.998171521530702,2.50947725205655,1.1716830716369433,0.0141684707939448,25.72231583321306,1.8375482679040869,88.58437143155673,0.0,8.825308594527637,12.28244013942068,HARD_ACCEL,True
26.6,14.000403869500026,2.302702484451686,1.652229922007619,0.0578261839033086,25.97812804660459,1.855527046844564,83.41812752859218,0.0,8.30410986645051,12.285621174386746,HARD_ACCEL,True
26.700000000000003,14.00154327452503,2.26824389218765,-0.348025821416158,-0.0168891654081679,27.60729684814564,1.971732423123347,82.5582578890263,0.0,8.478369226013456,12.396757162423194,HARD_ACCEL,True
26.8,14.00158344979038,2.139098135762457,1.5914442821399222,0.0897395208507686,25.789387624685684,1.8418907916498384,79.32967022376796,0.0,8.637918422733602,12.338444531863994,HARD_ACCEL,True
26.9,14.000518895183555,2.039267678860628,0.7014285016482138,0.0410911485095469,25.472171048052065,1.8193733559986105,76.83241842477267,0.0,8.481627271791542,12.302261619571713,HARD_ACCEL,True
27.0,13.998344902063364,2.252984195366711,0.9539905032771478,0.0124857542347335,25.25070144985467,1.8038347837916684,82.17228774705647,0.0,8.391802300157313,12.317601262012086,HARD_ACCEL,True
27.1,13.995057557388035,2.42916044512532,-0.2635892403094766,0.0220177441704055,27.500500012433758,1.965015141928884,86.57209170847625,0.0,8.383961762336659,12.338953821799205,HARD_ACCEL,True
27.200000000000003,13.990653747199534,2.007592109628324,1.1253481629135096,0.0855672790428853,26.66104552614772,1.905632574995602,76.02671798678745,0.0,9.00259148370929,12.358592778339986,HARD_ACCEL,True
27.3,13.985131159461131,2.3014268280871706,0.4020586795305076,0.024469915918827,26.33215988212366,1.8828682821690657,83.36485432542486,0.0,8.516604487334714,12.335444809196282,HARD_ACCEL,True
27.4,13.978488286246057,2.1906206225135176,-0.3003075784753399,-0.0161274057232368,26.35745429695276,1.8855725853336245,80.58539916358242,0.0,8.456043685281045,12.35420160525608,HARD_ACCEL,True
27.5,13.970724425275272,2.2910590775060617,1.6746866893096044,0.0307257735197602,26.8695575717081,1.923275898499349,83.08549113303692,0.0,7.913730610015815,12.39694402600944,HARD_ACCEL,True
27.6,13.961839680803228,2.2074871529298585,0.92202300501792,0.0566372575214519,23.775948752958143,1.7029237762734653,80.98375437637098,0.0,8.351222836710996,12.35537222619958,HARD_ACCEL,True
27.700000000000003,13.951834963850768,1.9822093949821051,2.077300003372589,0.0509878415939624,24.891700267316978,1.7841165933951644,75.3378038239437,0.0,8.415537382746734,12.364487795107888,HARD_ACCEL,True
27.8,13.94071199178503,2.080445354332144,0.4792608656295058,0.0525820471887583,24.9237777812148,1.7878410941924534,77.77813064680264,0.0,8.530927557957677,12.373442085041995,HARD_ACCEL,True
27.9,13.928473287246645,2.17368829701281,0.367671213595805,0.0713546911465296,23.958448287617134,1.7201058431547025,80.09207002746557,0.0,8.476839019215202,12.365216628956643,HARD_ACCEL,True
58.0,6.561420762514343,-3.144632851811138,-0.5224786449104128,-0.0389967423272335,24.16409054529017,3.6827527786878993,0.0,86.83898555433414,4.273832208082467,12.417319982373844,HARD_BRAKE,True
58.1,6.528026402532503,-3.1485202668767056,1.882445619115263,0.027323149068267,24.234381638438517,3.712359623581938,0.0,86.95560800630116,4.341004757702821,12.427747458861326,HARD_BRAKE,True
58.2,6.49552394477643,-3.147986647546856,0.5774287115198019,-0.0189776220662283,22.66321026799915,3.4890503769483368,0.0,86.93959942640568,4.309573214627812,12.406433043104244,HARD_BRAKE,True
58.3,6.463931225998402,-3.112253547371162,0.3191813335484574,0.0202522409371802,24.774861154185032,3.832785388331289,0.0,85.86760642113487,4.243193098816966,12.473563265892944,HARD_BRAKE,True
58.400000000000006,6.433265439890568,-3.1254002749225847,0.1050911731977212,0.0411830691171083,24.628320721298287,3.828276782827295,0.0,86.26200824767754,4.442358807887375,12.45793536673034,HARD_BRAKE,True
58.5,6.4035431234887215,-3.120191718137859,1.732853713949432,0.0388784897657492,25.664947959842465,4.007929276793863,0.0,86.10575154413577,4.427570172162442,12.500641759117112,HARD_BRAKE,True
58.6,6.374780144107005,-3.249096580319781,1.6068811674995027,0.0071375183743532,25.6012394561896,4.016019200263084,0.0,89.97289740959343,4.389804325463303,12.4152444032342,HARD_BRAKE,True
58.7,6.34699168681414,-3.014672053967204,1.4634811834268475,0.0220165017995832,25.056450242281237,3.9477679314337135,0.0,82.94016161901611,4.204572215937086,12.401830071955873,HARD_BRAKE,True
58.8,6.32019224246143,-3.0402551070805583,0.0926662344594516,0.0247605172158059,24.141279360486585,3.819706495365186,0.0,83.70765321241674,4.371516327890339,12.45574331836604,HARD_BRAKE,True
58.900000000000006,6.294395596272255,-3.091585337457244,2.083886752961267,0.0726886609930164,24.40919326357789,3.8779248762238274,0.0,85.2475601237173,4.51266023297193,12.452277706323343,HARD_BRAKE,True
59.0,6.269614817002372,-2.9930418277804214,1.0643220927638464,0.0144267190490237,24.25900141779293,3.869296938626231,0.0,82.29125483341264,4.226406870299963,12.475878171532246,HARD_BRAKE,True
59.1,6.245862246679826,-2.8815886058837137,2.2024217441433125,0.0464005943473795,25.514715687739432,4.08505898465861,0.0,78.94765817651141,4.096702168224303,12.518215596263532,HARD_BRAKE,True
59.2,6.223149490932851,-3.093387013376652,0.8458136433630347,0.0010961921663253,25.124665086693803,4.037290944609401,0.0,85.30161040129956,4.475946896187091,12.482154233291975,HARD_BRAKE,True
59.3,6.201487409913616,-3.2404991621902832,1.667739897045528,0.0413591277443161,25.26312663651486,4.073720539386979,0.0,89.7149748657085,4.242489717963365,12.431562146409734,HARD_BRAKE,True
59.400000000000006,6.180886109825213,-3.1843983159130325,0.3179216124772955,-0.0006629690273877,24.74516133009684,4.003497377303495,0.0,88.03194947739098,4.414181877738802,12.470185151024491,HARD_BRAKE,True
59.5,6.161354935058782,-3.18670427225122,1.9255299789932008,0.0314493216010025,25.85680561094573,4.196610304629211,0.0,88.1011281675366,4.320380912958583,12.425078954734198,HARD_BRAKE,True
59.6,6.142902460947168,-3.038966290673828,1.4662994325217076,0.0357636366825564,26.003103656565955,4.233032157335697,0.0,83.66898872021484,4.253831595899178,12.449806765563704,HARD_BRAKE,True
59.7,6.125536487141017,-2.737707820265211,0.6642797644017241,-0.0161793029348534,24.183846270388997,3.948037257007078,0.0,74.63123460795633,4.041809073993621,12.463091302939834,HARD_BRAKE,True
59.8,6.10926403161268,-3.0250483169207563,1.6211523874061886,0.0321096698005869,26.77735473643523,4.383073738158069,0.0,83.25144950762268,4.420639337505413,12.485247814922404,HARD_BRAKE,True
59.900000000000006,6.094091325292819,-3.003350249601501,1.1356767738069653,0.0782238391391486,25.825838420798675,4.237848933049548,0.0,82.60050748804504,4.31728270613668,12.411536054894928,HARD_BRAKE,True
60.0,6.080023807344066,-2.9865925428233697,0.2010227042223358,-0.0160850109767101,25.847477005999725,4.251213124326673,0.0,82.0977762847011,4.29166955746915,12.43270828924088,HARD_BRAKE,True
60.1,6.06706612107556,-2.768395856942038,1.5632620843120903,-0.013469548935577,25.448430765614862,4.194520095505966,0.0,75.55187570826115,3.8577891741065207,12.458141319689949,HARD_BRAKE,True
60.2,6.05522211050172,-2.8337960522510466,2.360314063586682,0.0489966085724029,26.11798585057573,4.313299392482841,0.0,77.5138815675314,4.24895147408661,12.48445322276312,HARD_BRAKE,True
60.3,6.044494817547999,-3.0460506189169827,1.76484634096017,0.0633465710228963,26.59572146962904,4.39999078044008,0.0,83.88151856750949,4.393479714565356,12.404461760457083,HARD_BRAKE,True
60.400000000000006,6.034886479905912,-2.807173248152925,2.683259941849636,0.0645826843519543,26.170162546416,4.336479672576046,0.0,76.71519744458774,4.454835929080008,12.438330440186476,HARD_BRAKE,True
60.5,6.026398529539048,-3.0721059081765096,0.7687578661824582,-0.0102755563771503,26.611718809282607,4.415857776222793,0.0,84.66317724529529,3.922336513681538,12.38855015062735,HARD_BRAKE,True
60.6,6.019031591841302,-2.846511257910778,1.4745992687943446,0.0447440032202934,25.197262150964253,4.186265143568731,0.0,77.89533773732335,4.013695250486765,12.488821060485568,HARD_BRAKE,True
60.7,6.012785485447966,-3.0036847024427678,1.8540912369683111,0.0483406443236241,26.333544249015244,4.379591507587824,0.0,82.61054107328302,4.052140738123176,12.443815487370522,HARD_BRAKE,True
60.8,6.007659222699829,-2.736400386433417,2.432695118890222,0.0721838982457245,24.68981824620735,4.109723493123133,0.0,74.59201159300251,4.271143266302919,12.443844672784728,HARD_BRAKE,True
60.900000000000006,6.003651010759892,-2.8206298987356586,2.555442993439777,0.0801791953243088,26.11127001033457,4.349231819693934,0.0,77.11889696206975,3.955742051844288,12.462346083229717,HARD_BRAKE,True
88.0,10.019725817448604,0.4191822385541814,15.925722717977004,0.3994617472943926,31.48607905854103,3.142409246739105,30.75717210828258,0.0,5.922546081176414,12.39741196376474,SHARP_TURN,True
88.10000000000001,10.075428286030322,0.7184050397856621,17.00784332876175,0.4007069399581782,30.61901169106965,3.0389786738419056,38.315725595084,0.0,6.208239898392492,12.393079778411009,SHARP_TURN,True
88.2,10.13109138848362,0.765979418874487,16.84643898620354,0.4131067142538974,30.74886051865957,3.0350985238977226,39.58301341573924,0.0,6.366741905498491,12.378208824073544,SHARP_TURN,True
88.30000000000001,10.186686085391017,0.6012254467390418,15.821093397023034,0.4178122876248239,31.276701273076743,3.0703509473931323,35.54199668802347,0.0,5.503075553316897,12.422820777932683,SHARP_TURN,True
88.4,10.242183391203044,0.4773248488815949,17.098003932528066,0.4196553192658467,29.570352618063364,2.887114152189579,32.52217796972413,0.0,6.178853897242409,12.410976318538982,SHARP_TURN,True
88.5,10.297554397061903,0.548500821702767,17.101854185571614,0.409010556490855,30.60916807313804,2.9724696654063254,34.37909669845584,0.0,6.138223894880614,12.355887812428856,SHARP_TURN,True
88.60000000000001,10.352770293562616,0.5993214406358724,15.99520521014658,0.412095812198655,30.26974415309071,2.923830365666717,35.72691442688447,0.0,6.021868578027981,12.383577707051424,SHARP_TURN,True
88.7,10.40780239343309,0.6839213047801171,16.830904477279017,0.4346402622389568,29.84579844097819,2.8676369239878823,37.918955970309256,0.0,6.308497258687202,12.382953517233018,SHARP_TURN,True
88.80000000000001,10.462622154114898,0.6065156107219061,17.465194570447377,0.437667373743176,30.804744386968583,2.944266163224984,36.06056128380851,0.0,6.171196643154,12.445652275763791,SHARP_TURN,True
88.9,10.517201200226037,0.3814015839593696,16.276546418494334,0.4041843182284621,29.91461019056304,2.84435085162392,30.509121279300693,0.0,5.817045418476196,12.4524987398918,SHARP_TURN,True
89.0,10.571511345887629,0.6286417150897744,16.96911709148084,0.3935892215225858,30.90252397785485,2.923188839018377,36.76615876148704,0.0,6.332610290372489,12.36290278364305,SHARP_TURN,True
89.10000000000001,10.625524616896293,0.6128799237504929,15.634521076881978,0.3835112451625413,30.95068519309273,2.9128618406169013,36.44773255741713,0.0,6.37423955334292,12.404404771053157,SHARP_TURN,True
89.2,10.679213272724049,0.3939221402673784,15.62773949185006,0.3995731365986605,30.15552084875,2.82375864950377,31.04895208849813,0.0,6.389558678452607,12.347475976049983,SHARP_TURN,True
89.30000000000001,10.73254982832804,0.5206291561077249,15.814543456480438,0.3952686933518148,28.158554667347385,2.623659346358147,34.291298662352375,0.0,6.388211901864511,12.36273896753754,SHARP_TURN,True
89.4,10.785507075752102,0.4808331707116078,16.34636100707124,0.40797085985492,32.010121790737514,2.967882878933197,33.370539173843135,0.0,6.313744902521474,12.407244948905868,SHARP_TURN,True
89.5,10.838058105502729,0.4389515742516506,16.794703639660348,0.4765704774529752,29.63990276993665,2.734798289638971,32.397070703995084,0.0,6.367434604714708,12.35793650340001,SHARP_TURN,True
89.60000000000001,10.890176327681948,0.4108694164572624,16.32954497435251,0.4309029578440853,29.77547091000264,2.734158751343245,31.767982270186288,0.0,6.417521619946664,12.420487308540649,SHARP_TURN,True
89.7,10.94183549285997,0.4594246274804696,16.195287999935424,0.4130085188560718,29.62021460117229,2.707060860172937,33.0541853770157,0.0,6.242882921171902,12.369624196684615,SHARP_TURN,True
89.80000000000001,10.993009712670547,0.5975196243896171,16.22828305260726,0.3713882478378682,29.85120146929776,2.71547121757668,36.57820420747919,0.0,6.373458428076974,12.390645323869713,SHARP_TURN,True
89.9,11.04367348011229,0.4021719341753332,16.07894026524053,0.4058693955657118,29.584045067954555,2.6788228682449016,31.76544122654053,0.0,6.540421148728604,12.378182733009728,SHARP_TURN,True
90.0,11.093801689539498,0.4808429530670264,15.346212339052304,0.4031912140703522,30.572060702035145,2.7557785471198724,33.802396192030955,0.0,6.26362428564808,12.406616573318829,SHARP_TURN,True
90.1,11.143369656326062,0.5442842681545311,17.07811716102437,0.4289775898172476,31.03655608760374,2.785203851689903,35.457824222719765,0.0,6.053139373072046,12.367993978015596,SHARP_TURN,True
90.2,11.192353136186586,0.2689618840630869,16.02489612278368,0.3903862708303983,29.55850170100629,2.640955064707451,28.64334149223839,0.0,6.291431521053328,12.364576210851022,SHARP_TURN,True
